pointid,near_woodycrop
16875,4327.961414
16876,4349.534458
16877,4371.206927
16878,4392.97735
16879,4414.844278
16880,4436.806284
16881,4458.861962
16882,4481.009931
16883,4503.248827
16884,4525.577311
16885,4547.994063
16886,4570.497785
16887,4593.087197
16888,4615.761042
16889,4638.518082
16890,4661.357099
16891,4682.162962
16892,4675.045454
16893,4668.109896
16894,4661.357099
16895,4654.787858
16896,2955.951623
16897,2956.864894
16898,2958.082149
16899,2959.603014
16900,2961.427021
16901,2963.55361
16902,2965.982131
16903,2968.711842
16904,2971.741913
16905,2975.071428
16906,2978.699381
16907,2982.624683
16908,2986.846163
16909,2991.362566
16910,2996.172558
16911,3001.274729
16912,3006.667591
16913,3012.349581
16914,3016.529463
16915,3021.00149
16916,3025.764366
16917,3030.816722
16918,3036.157111
16919,3041.784016
16920,3047.695851
16921,3053.890961
16922,3060.367625
16923,3067.12406
16924,3074.158421
16925,3081.468806
16926,3089.053253
16927,3096.90975
16928,3105.036232
16929,3113.430584
16930,3122.090646
16931,3131.014213
16932,3140.199038
16933,3149.642837
16934,3159.343286
16935,3169.29803
16936,3179.504678
16937,3189.960815
16938,3200.663994
16939,3211.611745
16940,3222.801576
16941,3234.230975
16942,3245.897411
16943,3257.798336
16944,3269.931192
16945,3282.293406
16946,3294.882395
16947,3307.695572
16948,3320.730341
16949,3333.984103
16950,3347.454257
16951,3361.1382
16952,3375.033333
16953,3389.137058
16954,3403.446782
16955,3417.959918
16956,3432.673885
16957,3447.586112
16958,3462.694038
16959,3477.995112
16960,3493.486797
16961,3509.166568
16962,3525.031915
16963,3541.080344
16964,3557.309376
16965,3573.716553
16966,3590.29943
16967,3607.055586
16968,3623.982616
16969,3641.078137
16970,3658.339787
16971,3675.765226
16972,3693.352136
16973,3711.09822
16974,3729.001207
16975,3747.058847
16976,3765.268915
16977,3783.62921
16978,3802.137557
16979,3820.791803
16980,3839.589822
16981,3858.529513
16982,3877.608799
16983,3896.825631
16984,3916.177984
16985,3935.663858
16986,3955.28128
16987,3975.028302
16988,3994.903003
16989,4014.903486
16990,4035.027881
16991,4055.274343
16992,4075.641054
16993,4096.126219
16994,4116.72807
16995,4137.444864
16996,4158.274883
16997,4179.216434
16998,4200.267849
16999,4221.427484
17000,4242.69372
17001,4264.064962
17002,4285.539639
17003,4307.116205
17004,4328.793134
17005,4350.568928
17006,4372.442109
17007,4394.411223
17008,4416.474839
17009,4438.631546
17010,4460.879958
17011,4483.21871
17012,4505.646458
17013,4528.161879
17014,4550.763672
17015,4573.450557
17016,4596.221274
17017,4619.074583
17018,4642.009263
17019,4653.047389
17020,4645.885276
17021,4638.906121
17022,4632.11075
17023,4625.499973
17024,2925.96138
17025,2926.884009
17026,2928.113727
17027,2929.65015
17028,2931.492794
17029,2933.641082
17030,2936.094345
17031,2938.851817
17032,2941.912643
17033,2945.275878
17034,2948.940488
17035,2952.905349
17036,2957.169255
17037,2961.730913
17038,2966.58895
17039,2971.741913
17040,2977.188271
17041,2982.624683
17042,2986.846163
17043,2991.362566
17044,2996.172558
17045,3001.274729
17046,3006.667591
17047,3012.349581
17048,3018.319069
17049,3024.57435
17050,3031.113657
17051,3037.935154
17052,3045.036946
17053,3052.417075
17054,3060.073529
17055,3068.004237
17056,3076.20708
17057,3084.679886
17058,3093.420437
17059,3102.42647
17060,3111.695679
17061,3121.225721
17062,3131.014213
17063,3141.058739
17064,3151.356851
17065,3161.906071
17066,3172.703894
17067,3183.747792
17068,3195.035211
17069,3206.563581
17070,3218.330312
17071,3230.3328
17072,3242.568426
17073,3255.034562
17074,3267.728569
17075,3280.647802
17076,3293.789611
17077,3307.151342
17078,3320.730341
17079,3334.523954
17080,3348.529528
17081,3362.744415
17082,3377.165972
17083,3391.791562
17084,3406.618558
17085,3421.644342
17086,3436.866305
17087,3452.281854
17088,3467.888407
17089,3483.683395
17090,3499.66427
17091,3515.828494
17092,3532.173552
17093,3548.696944
17094,3565.396191
17095,3582.268834
17096,3599.312434
17097,3616.524575
17098,3633.902861
17099,3651.444919
17100,3669.148403
17101,3687.010985
17102,3705.030364
17103,3723.204265
17104,3741.530436
17105,3760.006649
17106,3778.630704
17107,3797.400427
17108,3816.313666
17109,3835.3683
17110,3854.562232
17111,3873.89339
17112,3893.359732
17113,3912.959238
17114,3932.689919
17115,3952.54981
17116,3972.536973
17117,3992.649496
17118,4012.885495
17119,4033.243112
17120,4053.720513
17121,4074.315893
17122,4095.027472
17123,4115.853496
17124,4136.792236
17125,4157.841988
17126,4179.001077
17127,4200.267849
17128,4221.640676
17129,4243.117957
17130,4264.698114
17131,4286.379591
17132,4308.160861
17133,4330.040416
17134,4352.016774
17135,4374.088476
17136,4396.254087
17137,4418.512193
17138,4440.861403
17139,4463.300348
17140,4485.827683
17141,4508.442081
17142,4531.14224
17143,4553.926877
17144,4576.79473
17145,4599.744558
17146,4622.775141
17147,4623.943122
17148,4616.73586
17149,4609.712572
17150,4602.874102
17151,4596.221274
17152,2895.97134
17153,2896.903519
17154,2898.145959
17155,2899.69826
17156,2901.559925
17157,2903.730359
17158,2906.208871
17159,2908.994672
17160,2912.086881
17161,2915.484522
17162,2919.186531
17163,2923.191749
17164,2927.498933
17165,2932.106751
17166,2937.01379
17167,2942.218551
17168,2947.719457
17169,2952.905349
17170,2957.169255
17171,2961.730913
17172,2966.58895
17173,2971.741913
17174,2977.188271
17175,2982.926415
17176,2988.954667
17177,2995.271273
17178,3001.874414
17179,3008.762204
17180,3015.932692
17181,3023.383866
17182,3031.113657
17183,3039.119938
17184,3047.400532
17185,3055.953206
17186,3064.775685
17187,3073.865644
17188,3083.220719
17189,3092.838502
17190,3102.716552
17191,3112.85239
17192,3123.243506
17193,3133.887362
17194,3144.781391
17195,3155.923003
17196,3167.309584
17197,3178.938502
17198,3190.807108
17199,3202.912737
17200,3215.252712
17201,3227.824345
17202,3240.62494
17203,3253.651795
17204,3266.902202
17205,3280.373454
17206,3294.062841
17207,3307.967654
17208,3322.085189
17209,3336.412744
17210,3350.947627
17211,3365.687151
17212,3380.62864
17213,3395.769427
17214,3411.106858
17215,3426.638294
17216,3442.361108
17217,3458.27269
17218,3474.370447
17219,3490.651802
17220,3507.114198
17221,3523.755099
17222,3540.571988
17223,3557.562368
17224,3574.723766
17225,3592.05373
17226,3609.549833
17227,3627.209671
17228,3645.030864
17229,3663.011056
17230,3681.147919
17231,3699.439147
17232,3717.882462
17233,3736.475612
17234,3755.216372
17235,3774.102542
17236,3793.131951
17237,3812.302454
17238,3831.611932
17239,3851.058296
17240,3870.639482
17241,3890.353454
17242,3910.198205
17243,3930.171752
17244,3950.272143
17245,3970.49745
17246,3990.845775
17247,4011.315246
17248,4031.904017
17249,4052.61027
17250,4073.432214
17251,4094.368083
17252,4115.416139
17253,4136.57467
17254,4157.841988
17255,4179.216434
17256,4200.696371
17257,4222.28019
17258,4243.966305
17259,4265.753157
17260,4287.639211
17261,4309.622953
17262,4331.702898
17263,4353.877582
17264,4376.145564
17265,4398.505428
17266,4420.955779
17267,4443.495246
17268,4466.122479
17269,4488.836152
17270,4511.634959
17271,4534.517615
17272,4557.482858
17273,4580.529445
17274,4602.287475
17275,4594.850378
17276,4587.59741
17277,4580.529445
17278,4573.647341
17279,4566.951938
17280,7440.393135
17281,7414.462219
17282,7388.562106
17283,7403.772687
17284,7362.693121
17285,7377.957034
17286,7336.855594
17287,7352.173148
17288,7367.581014
17289,7311.049856
17290,7326.421364
17291,7341.883273
17292,7285.276247
17293,7300.702021
17294,7316.218285
17295,7331.824466
17296,7259.535109
17297,7275.015464
17298,7290.586396
17299,7306.247327
17300,7233.826788
17301,7249.362041
17302,7264.987956
17303,7280.703949
17304,7296.509439
17305,7208.151635
17306,7223.742105
17307,7239.42332
17308,7255.194691
17309,7271.055632
17310,7182.510007
17311,7198.156014
17312,7213.892846
17313,7229.719912
17314,7245.636618
17315,7156.902263
17316,7172.60413
17317,7188.396901
17318,7204.279978
17319,7220.252766
17320,7236.31467
17321,7131.328768
17322,7147.086819
17323,7162.935851
17324,7178.87526
17325,7194.904447
17326,7211.022812
17327,7105.789893
17328,7121.604454
17329,7137.51007
17330,7153.506133
17331,7169.592039
17332,7185.767182
17333,7202.030964
17334,7080.286011
17335,7096.157411
17336,7112.119937
17337,7128.172978
17338,7144.315922
17339,7160.548163
17340,7176.869095
17341,7054.817503
17342,7070.746071
17343,7086.765835
17344,7102.876178
17345,7119.076485
17346,7135.366143
17347,7151.744542
17348,7168.211074
17349,7029.384753
17350,7045.370821
17351,7061.448152
17352,7077.616124
17353,7093.874118
17354,7110.221516
17355,7126.657702
17356,7143.182064
17357,7003.98815
17358,7020.032051
17359,7036.167281
17360,7052.393211
17361,7068.709217
17362,7085.114678
17363,7101.608973
17364,7118.191484
17365,7134.861596
17366,6978.628089
17367,6994.730159
17368,7010.92362
17369,7027.207838
17370,7043.582185
17371,7060.046034
17372,7076.598759
17373,7093.239739
17374,7109.968354
17375,6953.30497
17376,6969.465546
17377,6985.717572
17378,7002.060411
17379,7018.493428
17380,7035.015991
17381,7051.627472
17382,7068.327242
17383,7085.114678
17384,7101.989158
17385,6928.019197
17386,6944.238619
17387,6960.549547
17388,6976.95134
17389,6993.443358
17390,7010.024964
17391,7026.695525
17392,7043.454408
17393,7060.300985
17394,7077.234629
17395,6902.771183
17396,6919.04979
17397,6935.419958
17398,6951.88104
17399,6968.432392
17400,6985.073371
17401,7001.803339
17402,7018.62166
17403,7035.527699
17404,7052.520826
17405,7069.600413
17406,6877.561341
17407,6893.899477
17408,6910.329225
17409,6926.849933
17410,6943.460953
17411,6960.161636
17412,6976.95134
17413,6993.829423
17414,7010.795247
17415,7027.848177
17416,7044.98758
17417,6852.390094
17418,6868.788103
17419,6885.277772
17420,6901.858445
17421,6918.529468
17422,6935.290189
17423,6952.139958
17424,6969.078131
17425,6986.104064
17426,7003.217118
17427,7020.416654
17428,7037.70204
17429,6827.257868
17430,6843.716096
17431,6860.26603
17432,6876.907008
17433,6893.638372
17434,6910.459464
17435,6927.369631
17436,6944.368222
17437,6961.454589
17438,6978.628089
17439,6995.888078
17440,7013.233919
17441,6802.165096
17442,6818.683891
17443,6835.294434
17444,6851.99606
17445,6868.788103
17446,6885.669902
17447,6902.640799
17448,6919.700138
17449,6936.847267
17450,6954.081535
17451,6971.402298
17452,6988.808911
17453,7006.300736
17454,6777.112217
17455,6793.691927
17456,6810.363426
17457,6827.126042
17458,6843.979106
17459,6860.92195
17460,6877.953911
17461,6895.074329
17462,6912.282546
17463,6929.577909
17464,6946.959767
17465,6964.427471
17466,6981.980378
17467,6752.099673
17468,6768.740651
17469,6785.473454
17470,6802.297406
17471,6819.211831
17472,6836.216059
17473,6853.30942
17474,6870.491249
17475,6887.760884
17476,6905.117667
17477,6922.560942
17478,6940.090057
17479,6957.704363
17480,6975.403214
17481,6727.127916
17482,6743.830514
17483,6760.624971
17484,6777.510605
17485,6794.486736
17486,6811.552686
17487,6828.707784
17488,6845.951358
17489,6863.282742
17490,6880.701272
17491,6898.206289
17492,6915.797134
17493,6933.473156
17494,6951.233703
17495,6702.197401
17496,6718.961973
17497,6735.818436
17498,6752.7661
17499,6769.804281
17500,6786.932297
17501,6804.149469
17502,6821.455123
17503,6838.848587
17504,6856.329193
17505,6873.896275
17506,6891.549173
17507,6909.287228
17508,6927.109787
17509,6677.30859
17510,6694.135493
17511,6711.054314
17512,6728.064358
17513,6745.164935
17514,6762.355359
17515,6779.634946
17516,6797.003016
17517,6814.458893
17518,6832.001903
17519,6849.631377
17520,6867.346649
17521,6885.147057
17522,6903.031943
17523,6921.00065
17524,6652.46195
17525,6669.351543
17526,6686.333076
17527,6703.405851
17528,6720.569172
17529,6737.822349
17530,6755.164691
17531,6772.595514
17532,6790.114137
17533,6807.719883
17534,6825.412075
17535,6843.190046
17536,6861.053126
17537,6879.000654
17538,6897.03197
17539,6627.657957
17540,6644.610598
17541,6661.6552
17542,6678.791058
17543,6696.017473
17544,6713.333747
17545,6730.739187
17546,6748.233102
17547,6765.814807
17548,6783.483618
17549,6801.238858
17550,6819.07985
17551,6837.005924
17552,6855.016411
17553,6873.110649
17554,6891.287978
17555,6602.897091
17556,6619.913141
17557,6637.021169
17558,6654.220465
17559,6671.510324
17560,6688.890042
17561,6706.358923
17562,6723.91627
17563,6741.561392
17564,6759.293602
17565,6777.112217
17566,6795.016556
17567,6813.005945
17568,6831.07971
17569,6849.237184
17570,6867.477703
17571,6578.179839
17572,6595.259661
17573,6612.431474
17574,6629.694563
17575,6647.048217
17576,6664.491729
17577,6682.024394
17578,6699.645513
17579,6717.35439
17580,6735.150332
17581,6753.032652
17582,6771.000665
17583,6789.05369
17584,6807.191051
17585,6825.412075
17586,6843.716096
17587,6862.102447
17588,6553.506695
17589,6570.650653
17590,6587.886611
17591,6605.21385
17592,6622.631652
17593,6640.139306
17594,6657.736102
17595,6675.421335
17596,6693.194305
17597,6711.054314
17598,6729.000669
17599,6747.032681
17600,6765.149666
17601,6783.350942
17602,6801.635833
17603,6820.003666
17604,6838.453773
17605,6528.878158
17606,6546.086617
17607,6563.387083
17608,6580.778829
17609,6598.261135
17610,6615.833281
17611,6633.494554
17612,6651.244245
17613,6669.081646
17614,6687.006057
17615,6705.016779
17616,6723.113118
17617,6741.294386
17618,6759.559897
17619,6777.90897
17620,6796.340927
17621,6814.855098
17622,6833.450812
17623,6504.294735
17624,6521.568063
17625,6538.933399
17626,6556.390013
17627,6573.937176
17628,6591.574167
17629,6609.300266
17630,6627.114757
17631,6645.01693
17632,6663.006078
17633,6681.081499
17634,6699.242494
17635,6717.48837
17636,6735.818436
17637,6754.232007
17638,6772.728401
17639,6791.306943
17640,6809.96696
17641,6479.75694
17642,6497.095505
17643,6514.526076
17644,6532.047918
17645,6549.660297
17646,6567.362484
17647,6585.153757
17648,6603.033394
17649,6621.00068
17650,6639.054903
17651,6657.195355
17652,6675.421335
17653,6693.732143
17654,6712.127085
17655,6730.605471
17656,6749.166615
17657,6767.809838
17658,6786.534462
17659,6805.339815
17660,6455.265293
17661,6472.669465
17662,6490.165637
17663,6507.753068
17664,6525.43102
17665,6543.198759
17666,6561.055555
17667,6579.000684
17668,6597.033424
17669,6615.153059
17670,6633.358878
17671,6651.650171
17672,6670.026237
17673,6688.486376
17674,6707.029894
17675,6725.656102
17676,6744.364314
17677,6763.15385
17678,6782.024034
17679,6430.820321
17680,6448.290471
17681,6465.852612
17682,6483.505996
17683,6501.24988
17684,6519.083525
17685,6537.006195
17686,6555.017162
17687,6573.1157
17688,6591.301086
17689,6609.572603
17690,6627.929541
17691,6646.37119
17692,6664.896848
17693,6683.505817
17694,6702.197401
17695,6720.970912
17696,6739.825665
17697,6758.760981
17698,6777.112217
17699,6406.422559
17700,6423.95906
17701,6441.587537
17702,6459.307238
17703,6477.117414
17704,6495.017321
17705,6513.006218
17706,6531.083371
17707,6549.248048
17708,6567.499524
17709,6585.837077
17710,6604.259989
17711,6622.767548
17712,6641.359048
17713,6660.033784
17714,6678.791058
17715,6697.630178
17716,6716.550454
17717,6735.551202
17718,6747.166072
17719,6382.072547
17720,6399.675773
17721,6417.370957
17722,6435.157341
17723,6453.03417
17724,6471.000695
17725,6489.056172
17726,6507.199859
17727,6525.43102
17728,6543.748926
17729,6562.152848
17730,6580.642066
17731,6599.215863
17732,6617.873526
17733,6636.614348
17734,6655.437626
17735,6674.342664
17736,6693.328768
17737,6712.395251
17738,6717.220407
17739,6715.47839
17740,6357.770836
17741,6375.441161
17742,6393.203422
17743,6411.056855
17744,6429.0007
17745,6447.034202
17746,6465.156611
17747,6483.367181
17748,6501.665171
17749,6520.049846
17750,6538.520475
17751,6557.07633
17752,6575.716691
17753,6594.440841
17754,6613.248067
17755,6632.137664
17756,6651.10893
17757,6670.161167
17758,6689.15914
17759,6687.27523
17760,6685.525409
17761,6333.51798
17762,6351.255781
17763,6369.085492
17764,6387.006341
17765,6405.017564
17766,6423.118402
17767,6441.308097
17768,6459.5859
17769,6477.951065
17770,6496.402851
17771,6514.940522
17772,6533.563346
17773,6552.270599
17774,6571.061558
17775,6589.935508
17776,6608.891738
17777,6627.929541
17778,6647.048217
17779,6659.222928
17780,6657.330546
17781,6655.572853
17782,6653.949955
17783,6309.314543
17784,6327.120198
17785,6345.01773
17786,6363.006365
17787,6381.085331
17788,6399.253863
17789,6417.5112
17790,6435.856586
17791,6454.289271
17792,6472.808509
17793,6491.413559
17794,6510.103686
17795,6528.878158
17796,6547.73625
17797,6566.677242
17798,6585.700418
17799,6604.805069
17800,6623.990489
17801,6629.287292
17802,6627.386363
17803,6625.620726
17804,6623.990489
17805,6285.161096
17806,6303.034983
17807,6321.000712
17808,6339.057501
17809,6357.204574
17810,6375.441161
17811,6393.766496
17812,6412.179817
17813,6430.680368
17814,6449.2674
17815,6467.940167
17816,6486.697927
17817,6505.539947
17818,6524.465495
17819,6543.473848
17820,6562.564285
17821,6581.736093
17822,6600.988562
17823,6599.352241
17824,6597.442686
17825,6595.669034
17826,6594.031392
17827,6592.529863
17828,6261.058217
17829,6279.000717
17830,6297.035017
17831,6315.160331
17832,6333.375877
17833,6351.68088
17834,6370.074568
17835,6388.556175
17836,6407.12494
17837,6425.780108
17838,6444.520929
17839,6463.346656
17840,6482.256552
17841,6501.24988
17842,6520.325912
17843,6539.483925
17844,6558.723199
17845,6571.472438
17846,6569.417782
17847,6567.499524
17848,6565.717783
17849,6564.072669
17850,6562.564285
17851,6237.006494
17852,6255.017986
17853,6273.121233
17854,6291.315443
17855,6309.599829
17856,6327.973609
17857,6346.436008
17858,6364.986253
17859,6383.623579
17860,6402.347226
17861,6421.156438
17862,6440.050466
17863,6459.028565
17864,6478.089996
17865,6497.234027
17866,6516.459929
17867,6535.766979
17868,6541.547982
17869,6539.483925
17870,6537.556883
17871,6535.766979
17872,6534.114324
17873,6532.599023
17874,6531.221172
17875,6213.006519
17876,6231.087385
17877,6249.259956
17878,6267.523434
17879,6285.877027
17880,6304.319947
17881,6322.851414
17882,6341.47065
17883,6360.176884
17884,6378.969352
17885,6397.847294
17886,6416.809955
17887,6435.856586
17888,6454.986445
17889,6474.198792
17890,6493.492897
17891,6512.868032
17892,6511.624221
17893,6509.550676
17894,6507.61477
17895,6505.816628
17896,6504.156363
17897,6502.634082
17898,6501.24988
17899,6189.058895
17900,6207.209518
17901,6225.451791
17902,6243.78491
17903,6262.208077
17904,6280.7205
17905,6299.321392
17906,6318.009972
17907,6336.785463
17908,6355.647095
17909,6374.594105
17910,6393.625732
17911,6412.741224
17912,6431.939832
17913,6451.220815
17914,6470.583436
17915,6483.922424
17916,6481.701166
17917,6479.618044
17918,6477.673193
17919,6475.866737
17920,6474.198792
17921,6472.669465
17922,6471.278854
17923,6165.164231
17924,6183.384995
17925,6201.697348
17926,6220.100482
17927,6238.593592
17928,6257.175881
17929,6275.846556
17930,6294.604833
17931,6313.449929
17932,6332.381069
17933,6351.397484
17934,6370.498411
17935,6389.683091
17936,6408.950772
17937,6428.300709
17938,6447.732159
17939,6454.010381
17940,6451.778824
17941,6449.686039
17942,6447.732159
17943,6445.917313
17944,6444.241616
17945,6442.705177
17946,6441.308097
17947,6440.050466
17948,6141.323147
17949,6159.614436
17950,6177.997248
17951,6196.47077
17952,6215.034191
17953,6233.68671
17954,6252.427529
17955,6271.255855
17956,6290.170904
17957,6309.171895
17958,6328.258054
17959,6347.428613
17960,6366.68281
17961,6386.019887
17962,6405.439095
17963,6424.939688
17964,6424.099159
17965,6421.857208
17966,6419.754668
17967,6417.791676
17968,6415.96836
17969,6414.284839
17970,6412.741224
17971,6411.337614
17972,6410.074103
17973,6117.536269
17974,6135.898467
17975,6154.352119
17976,6172.896403
17977,6191.530505
17978,6210.253618
17979,6229.064938
17980,6247.963668
17981,6266.949018
17982,6286.020204
17983,6305.176445
17984,6324.416969
17985,6343.74101
17986,6363.147806
17987,6382.636603
17988,6396.581118
17989,6394.188768
17990,6391.936326
17991,6389.823941
17992,6387.851752
17993,6386.019887
17994,6384.328469
17995,6382.777609
17996,6381.367408
17997,6380.097962
17998,6378.969352
17999,6093.804231
18000,6112.237724
18001,6130.762595
18002,6149.378017
18003,6168.083171
18004,6186.877241
18005,6205.759422
18006,6224.72891
18007,6243.78491
18008,6262.926632
18009,6282.153293
18010,6301.464116
18011,6320.858328
18012,6340.335165
18013,6359.893867
18014,6366.68281
18015,6364.279221
18016,6362.01619
18017,6359.893867
18018,6357.912393
18019,6356.0719
18020,6354.37251
18021,6352.814337
18022,6351.397484
18023,6350.122046
18024,6348.988108
18025,6070.127676
18026,6088.632851
18027,6107.229323
18028,6125.916258
18029,6144.692832
18030,6163.558226
18031,6182.511626
18032,6201.552225
18033,6220.679223
18034,6239.891826
18035,6259.189245
18036,6278.570697
18037,6298.035408
18038,6317.582607
18039,6337.211532
18040,6336.785463
18041,6334.370529
18042,6332.096809
18043,6329.964455
18044,6327.973609
18045,6326.124406
18046,6324.416969
18047,6322.851414
18048,6321.427845
18049,6320.146359
18050,6319.007042
18051,6318.009972
18052,6046.507256
18053,6065.084501
18054,6083.752954
18055,6102.511778
18056,6121.360143
18057,6140.297224
18058,6159.322203
18059,6178.434268
18060,6197.632613
18061,6216.916438
18062,6236.284952
18063,6255.737367
18064,6275.272902
18065,6294.890785
18066,6309.457187
18067,6306.889091
18068,6304.462705
18069,6302.178195
18070,6300.035714
18071,6298.035408
18072,6296.177412
18073,6294.461851
18074,6292.888844
18075,6291.458495
18076,6290.170904
18077,6289.026157
18078,6288.024332
18079,6022.943632
18080,6041.593333
18081,6060.334149
18082,6079.165239
18083,6098.085765
18084,6117.094899
18085,6136.191816
18086,6155.375699
18087,6174.645739
18088,6194.00113
18089,6213.441076
18090,6232.964784
18091,6252.571471
18092,6272.260358
18093,6279.57403
18094,6276.993707
18095,6274.555761
18096,6272.260358
18097,6270.107655
18098,6268.097798
18099,6266.230925
18100,6264.507163
18101,6262.926632
18102,6261.489439
18103,6260.195684
18104,6259.045454
18105,6258.03883
18106,6257.175881
18107,5999.437474
18108,6018.160018
18109,6036.97358
18110,6055.877311
18111,6074.870369
18112,6093.95192
18113,6113.121134
18114,6132.37719
18115,6151.719272
18116,6171.146571
18117,6190.658285
18118,6210.253618
18119,6229.931781
18120,6249.691992
18121,6249.691992
18122,6247.099327
18123,6244.64971
18124,6242.34331
18125,6240.180286
18126,6238.160787
18127,6236.284952
18128,6234.552911
18129,6232.964784
18130,6231.520681
18131,6230.220702
18132,6229.064938
18133,6228.053468
18134,6227.186363
18135,5975.989458
18136,5994.785234
18137,6013.671923
18138,6032.648672
18139,6051.714633
18140,6070.868966
18141,6090.110836
18142,6109.439418
18143,6128.85389
18144,6148.353438
18145,6167.937256
18146,6187.604545
18147,6207.354509
18148,6222.559763
18149,6219.81109
18150,6217.205964
18151,6214.744564
18152,6212.427062
18153,6210.253618
18154,6208.224384
18155,6206.339501
18156,6204.599101
18157,6203.003305
18158,6201.552225
18159,6200.245963
18160,6199.08461
18161,6198.068247
18162,6197.196947
18163,6196.47077
18164,5952.600272
18165,5971.469668
18166,5990.429868
18167,6009.480011
18168,6028.619245
18169,6047.846724
18170,6067.16161
18171,6086.56307
18172,6106.050278
18173,6125.622417
18174,6145.278676
18175,6165.018248
18176,6184.840337
18177,6192.693275
18178,6189.93134
18179,6187.313634
18180,6184.840337
18181,6182.511626
18182,6180.327661
18183,6178.288598
18184,6176.394579
18185,6174.645739
18186,6173.0422
18187,6171.584075
18188,6170.271469
18189,6169.104473
18190,6168.083171
18191,6167.207634
18192,6166.477925
18193,5929.270613
18194,5948.214018
18195,5967.248109
18196,5986.372023
18197,6005.584901
18198,6024.885891
18199,6044.27415
18200,6063.74884
18201,6083.309132
18202,6102.954203
18203,6122.683235
18204,6142.495421
18205,6162.389958
18206,6162.828085
18207,6160.05276
18208,6157.42235
18209,6154.937043
18210,6152.597013
18211,6150.402426
18212,6148.353438
18213,6146.450195
18214,6144.692832
18215,6143.081474
18216,6141.616237
18217,6140.297224
18218,6139.12453
18219,6138.09824
18220,6137.218425
18221,6136.48515
18222,6135.898467
18223,5906.001185
18224,5925.018987
18225,5944.127354
18226,5963.325415
18227,5982.612306
18228,6001.987171
18229,6021.449161
18230,6040.997434
18231,6060.631155
18232,6080.349497
18233,6100.151637
18234,6120.036765
18235,6135.898467
18236,6132.96421
18237,6130.175365
18238,6127.53213
18239,6125.034694
18240,6122.683235
18241,6120.477923
18242,6118.418913
18243,6116.506356
18244,6114.740387
18245,6113.121134
18246,6111.648714
18247,6110.323232
18248,6109.144785
18249,6108.113457
18250,6107.229323
18251,6106.492447
18252,6105.902882
18253,5882.792704
18254,5901.885292
18255,5921.068316
18256,5940.340899
18257,5959.702174
18258,5979.151278
18259,5998.687356
18260,6018.309563
18261,6038.017059
18262,6057.80901
18263,6077.684592
18264,6097.642987
18265,6106.050278
18266,6103.10167
18267,6100.299173
18268,6097.642987
18269,6095.133305
18270,6092.770306
18271,6090.554162
18272,6088.485033
18273,6086.56307
18274,6084.78841
18275,6083.161185
18276,6081.681511
18277,6080.349497
18278,6079.165239
18279,6078.128824
18280,6077.240328
18281,6076.499815
18282,6075.90734
18283,6075.462945
18284,5859.645894
18285,5878.813656
18286,5898.071719
18287,5917.419201
18288,5936.855228
18289,5956.378934
18290,5975.989458
18291,5995.685949
18292,6015.467563
18293,6035.333462
18294,6055.282818
18295,6075.314807
18296,6076.203584
18297,6073.240486
18298,6070.424203
18299,6067.754939
18300,6065.232889
18301,6062.858237
18302,6060.631155
18303,6058.551807
18304,6056.620345
18305,6054.836909
18306,6053.201632
18307,6051.714633
18308,6050.376021
18309,6049.185896
18310,6048.144344
18311,6047.251442
18312,6046.507256
18313,6045.911842
18314,6045.465243
18315,5836.561488
18316,5855.804812
18317,5875.138296
18318,5894.561052
18319,5914.072201
18320,5933.670871
18321,5953.356196
18322,5973.127322
18323,5992.983397
18324,6012.923582
18325,6032.947041
18326,6049.483449
18327,6046.358408
18328,6043.380676
18329,6040.550472
18330,6037.868001
18331,6035.333462
18332,6032.947041
18333,6030.708914
18334,6028.619245
18335,6026.67819
18336,6024.885891
18337,6023.242482
18338,6021.748085
18339,6020.40281
18340,6019.206758
18341,6018.160018
18342,6017.262667
18343,6016.514772
18344,6015.916389
18345,6015.467563
18346,6015.168327
18347,5813.540229
18348,5832.859505
18349,5852.268791
18350,5871.767196
18351,5891.353834
18352,5911.027829
18353,5930.788312
18354,5950.63442
18355,5970.5653
18356,5990.580105
18357,6010.677998
18358,6019.655306
18359,6016.514772
18360,6013.522262
18361,6010.677998
18362,6007.98219
18363,6005.435038
18364,6003.036732
18365,6000.787448
18366,5998.687356
18367,5996.736613
18368,5994.935362
18369,5993.283741
18370,5991.781872
18371,5990.429868
18372,5989.22783
18373,5988.175849
18374,5987.274004
18375,5986.522363
18376,5985.920982
18377,5985.469906
18378,5985.169171
18379,5790.582872
18380,5809.978485
18381,5829.463955
18382,5849.038383
18383,5868.700878
18384,5888.45056
18385,5908.286554
18386,5928.207992
18387,5948.214018
18388,5968.303779
18389,5988.476434
18390,5989.828879
18391,5986.672699
18392,5983.665265
18393,5980.806802
18394,5978.097523
18395,5975.537633
18396,5973.127322
18397,5970.866771
18398,5968.756152
18399,5966.795622
18400,5964.985331
18401,5963.325415
18402,5961.815999
18403,5960.457197
18404,5959.249114
18405,5958.19184
18406,5957.285456
18407,5956.53003
18408,5955.925621
18409,5955.472273
18410,5955.170023
18411,5955.018892
18412,5767.690179
18413,5787.162517
18414,5806.72455
18415,5826.375374
18416,5846.114094
18417,5865.939822
18418,5885.85168
18419,5905.848796
18420,5925.930307
18421,5946.095357
18422,5963.325415
18423,5960.004195
18424,5956.832212
18425,5953.809705
18426,5950.936901
18427,5948.214018
18428,5945.641261
