,Unnamed: 0,woodyrip_class,pointid,near_woody
635,635,Quercus lobata,750451,1646.78099544
636,636,Quercus lobata,750452,1671.26691494
637,637,Quercus lobata,750453,1695.92999709
638,638,Quercus lobata,750454,1720.76262423
639,639,Quercus lobata,750455,1745.75756134
640,640,Quercus lobata,750456,1770.90793578
641,641,Quercus lobata,750457,1796.20721827
642,642,Quercus lobata,750458,1821.64920469
643,643,Quercus lobata,750459,1847.22799866
644,644,Quercus lobata,750460,1872.93799496
645,645,Quercus lobata,750461,1898.77386409
646,646,Quercus lobata,750462,1924.73053725
647,647,Quercus lobata,750463,1950.80319227
648,648,Quercus lobata,750464,1976.98724046
649,649,Quercus lobata,750465,2003.27831392
650,650,Quercus lobata,750466,2029.67225358
651,651,Quercus lobata,750467,2056.16509818
652,652,Quercus lobata,750468,2082.75307347
653,653,Quercus lobata,750469,2109.43258223
654,654,Quercus lobata,750470,2136.20019496
655,655,Quercus lobata,750471,2163.05264084
656,656,Quercus lobata,750472,2189.98679927
657,657,Quercus lobata,750473,2216.99969214
658,658,Quercus lobata,750474,2244.08847621
659,659,Quercus lobata,750475,2271.25043598
660,660,Quercus lobata,750570,1616.54160756
661,661,Quercus lobata,750571,1640.38173088
662,662,Quercus lobata,750572,1664.42112368
663,663,Quercus lobata,750573,1688.65127571
664,664,Quercus lobata,750574,1713.0640925
665,665,Quercus lobata,750575,1737.65187508
666,666,Quercus lobata,750576,1762.40730053
667,667,Quercus lobata,750577,1787.32340303
668,668,Quercus lobata,750578,1812.39355576
669,669,Quercus lobata,750579,1837.61145375
670,670,Quercus lobata,750580,1862.97109721
671,671,Quercus lobata,750581,1888.46677571
672,672,Quercus lobata,750582,1914.09305337
673,673,Quercus lobata,750583,1939.84475436
674,674,Quercus lobata,750584,1965.71694935
675,675,Quercus lobata,750585,1991.70494275
676,676,Quercus lobata,750586,2017.80426034
677,677,Quercus lobata,750587,2044.01063768
678,678,Quercus lobata,750588,2070.32000931
679,679,Quercus lobata,750589,2096.72849817
680,680,Quercus lobata,750590,2123.23240578
681,681,Quercus lobata,750591,2149.82820313
682,682,Quercus lobata,750592,2176.51252168
683,683,Quercus lobata,750593,2203.28214511
684,684,Quercus lobata,750594,2230.13400157
685,685,Quercus lobata,750595,2257.06515614
686,686,Quercus lobata,750692,1658.63264559
687,687,Quercus lobata,750693,1682.41127759
688,688,Quercus lobata,750694,1706.38599413
689,689,Quercus lobata,750695,1730.54864567
690,690,Quercus lobata,750696,1754.89146928
691,691,Quercus lobata,750697,1779.40707062
692,692,Quercus lobata,750698,1804.0884061000002
693,693,Quercus lobata,750699,1828.92876596
694,694,Quercus lobata,750700,1853.92175805
695,695,Quercus lobata,750701,1879.06129198
696,696,Quercus lobata,750702,1904.34156415
697,697,Quercus lobata,750703,1929.75704351
698,698,Quercus lobata,750704,1955.30245769
699,699,Quercus lobata,750705,1980.97277996
700,700,Quercus lobata,750706,2006.76321696
701,701,Quercus lobata,750707,2032.66919666
702,702,Quercus lobata,750708,2058.68635711
703,703,Quercus lobata,750709,2084.81053599
704,704,Quercus lobata,750710,2111.03776021
705,705,Quercus lobata,750711,2137.36423638
706,706,Quercus lobata,750712,2163.7863418
707,707,Quercus lobata,750713,2190.30061568
708,708,Quercus lobata,750714,2216.90375095
709,709,Quercus lobata,750715,2243.59258667
710,710,Salix gooddingii,1008541,1635.07136699
711,711,Salix gooddingii,1008542,1662.18976506
712,712,Salix gooddingii,1008543,1689.40559224
713,713,Salix gooddingii,1008638,1540.97665626
714,714,Salix gooddingii,1008639,1568.00047675
715,715,Salix gooddingii,1008640,1595.1306953
716,716,Salix gooddingii,1008641,1622.36197414
717,717,Salix gooddingii,1008642,1649.68930865
718,718,Salix gooddingii,1008643,1677.1080034000001
719,719,Salix gooddingii,1008736,1446.98297679
720,720,Salix gooddingii,1008737,1473.89829197
721,721,Salix gooddingii,1008738,1500.93058303
722,722,Salix gooddingii,1008739,1528.07364192
723,723,Salix gooddingii,1008740,1555.32166933
724,724,Salix gooddingii,1008741,1582.66924374
725,725,Salix gooddingii,1008742,1610.11129278
726,726,Salix gooddingii,1008743,1637.64306706
727,727,Salix gooddingii,1008744,1665.26011634
728,728,Salix gooddingii,1008834,1353.11138312
729,729,Salix gooddingii,1008835,1379.9010309
730,730,Salix gooddingii,1008836,1406.82027817
731,731,Salix gooddingii,1008837,1433.86182568
732,732,Salix gooddingii,1008838,1461.01888252
733,733,Salix gooddingii,1008839,1488.2851256
734,734,Salix gooddingii,1008840,1515.65466223
735,735,Salix gooddingii,1008841,1543.12199617
736,736,Salix gooddingii,1008842,1570.6819968
737,737,Salix gooddingii,1008843,1598.32987057
738,738,Salix gooddingii,1008844,1626.0611351
739,739,Salix gooddingii,1008845,1653.8715957
740,740,Salix gooddingii,1008931,1232.90091049
741,741,Salix gooddingii,1008932,1259.38917541
742,742,Salix gooddingii,1008933,1286.03170065
743,743,Salix gooddingii,1008934,1312.81909457
744,744,Salix gooddingii,1008935,1339.7426675000002
745,745,Salix gooddingii,1008936,1366.79437191
746,746,Salix gooddingii,1008937,1393.9667482
747,747,Salix gooddingii,1008938,1421.25287516
748,748,Salix gooddingii,1008939,1448.64632505
749,749,Salix gooddingii,1008940,1476.14112302
750,750,Salix gooddingii,1008941,1503.73170983
751,751,Salix gooddingii,1008942,1531.41290809
752,752,Salix gooddingii,1008943,1559.17989183
753,753,Salix gooddingii,1008944,1587.02815827
754,754,Salix gooddingii,1008945,1614.95350245
755,755,Salix gooddingii,1009030,1139.5592723
756,756,Salix gooddingii,1009031,1165.85238136
757,757,Salix gooddingii,1009032,1192.32051692
758,758,Salix gooddingii,1009033,1218.9522776
759,759,Salix gooddingii,1009034,1245.73716936
760,760,Salix gooddingii,1009035,1272.66552365
761,761,Salix gooddingii,1009036,1299.72842359
762,762,Salix gooddingii,1009037,1326.91763691
763,763,Salix gooddingii,1009038,1354.22555547
764,764,Salix gooddingii,1009039,1381.64514079
765,765,Salix gooddingii,1009040,1409.16987448
766,766,Salix gooddingii,1009041,1436.79371347
767,767,Salix gooddingii,1009042,1464.51104983
768,768,Salix gooddingii,1009043,1492.31667388
769,769,Salix gooddingii,1009044,1520.20574104
770,770,Salix gooddingii,1009045,1548.17374189
771,771,Salix gooddingii,1009046,1576.21647471
772,772,Salix gooddingii,1009047,1604.33002062
773,773,Salix gooddingii,1009130,1046.47175482
774,774,Salix gooddingii,1009131,1072.54951173
775,775,Salix gooddingii,1009132,1098.80794276
776,776,Salix gooddingii,1009133,1125.25345371
777,777,Salix gooddingii,1009134,1151.8731593
778,778,Salix gooddingii,1009135,1178.65525709
779,779,Salix gooddingii,1009136,1205.58892458
780,780,Salix gooddingii,1009137,1232.66422643
781,781,Salix gooddingii,1009138,1259.87203123
782,782,Salix gooddingii,1009139,1287.20393686
783,783,Salix gooddingii,1009140,1314.65220311
784,784,Salix gooddingii,1009141,1342.20969117
785,785,Salix gooddingii,1009142,1369.86980954
786,786,Salix gooddingii,1009143,1397.62646481
787,787,Salix gooddingii,1009144,1425.47401768
788,788,Salix gooddingii,1009145,1453.40724337
789,789,Salix gooddingii,1009146,1481.42129563
790,790,Salix gooddingii,1009147,1509.51167438
791,791,Salix gooddingii,1009148,1537.67419666
792,792,Salix gooddingii,1009149,1565.90497002
793,793,Salix gooddingii,1009150,1594.20036855
794,794,Salix gooddingii,1009230,953.464808673
795,795,Salix gooddingii,1009231,979.493487938
796,796,Salix gooddingii,1009232,1005.54938968
797,797,Salix gooddingii,1009233,1031.76839217
798,798,Salix gooddingii,1009234,1058.18828907
799,799,Salix gooddingii,1009235,1084.79440222
800,800,Salix gooddingii,1009236,1111.57336019
801,801,Salix gooddingii,1009237,1138.5129666
802,802,Salix gooddingii,1009238,1165.60208265
803,803,Salix gooddingii,1009239,1192.83052236
804,804,Salix gooddingii,1009240,1220.18895878
805,805,Salix gooddingii,1009241,1247.66884031
806,806,Salix gooddingii,1009242,1275.26231618
807,807,Salix gooddingii,1009243,1302.96216949
808,808,Salix gooddingii,1009244,1330.76175745
809,809,Salix gooddingii,1009245,1358.65495807
810,810,Salix gooddingii,1009246,1386.63612211
811,811,Salix gooddingii,1009247,1414.70003007
812,812,Salix gooddingii,1009248,1442.8418537999999
813,813,Salix gooddingii,1009249,1471.05712164
814,814,Salix gooddingii,1009250,1499.34168723
815,815,Salix gooddingii,1009251,1527.69170158
816,816,Salix gooddingii,1009252,1556.10358754
817,817,Salix gooddingii,1009253,1584.57401691
818,818,Salix gooddingii,1009331,860.766305902
819,819,Salix gooddingii,1009332,886.519359862
820,820,Salix gooddingii,1009333,912.5152210130001
821,821,Salix gooddingii,1009334,938.5609703560001
822,822,Salix gooddingii,1009335,964.734748578
823,823,Salix gooddingii,1009336,991.12540835
824,824,Salix gooddingii,1009337,1017.71607783
825,825,Salix gooddingii,1009338,1044.49148159
826,826,Salix gooddingii,1009339,1071.43777004
827,827,Salix gooddingii,1009340,1098.54236836
828,828,Salix gooddingii,1009341,1125.79384219
829,829,Salix gooddingii,1009342,1153.18177885
830,830,Salix gooddingii,1009343,1180.69668208
831,831,Salix gooddingii,1009344,1208.32987844
832,832,Salix gooddingii,1009345,1236.07343434
833,833,Salix gooddingii,1009346,1263.92008255
834,834,Salix gooddingii,1009347,1291.8631565
835,835,Salix gooddingii,1009348,1319.89653196
836,836,Salix gooddingii,1009349,1348.01457525
837,837,Salix gooddingii,1009350,1376.21209671
838,838,Salix gooddingii,1009351,1404.4843093
839,839,Salix gooddingii,1009352,1432.82679172
840,840,Salix gooddingii,1009353,1461.23545506
841,841,Salix gooddingii,1009354,1489.70651307
842,842,Salix gooddingii,1009355,1518.23645559
843,843,Salix gooddingii,1009356,1546.82202439
844,844,Salix gooddingii,1009357,1575.46019152
845,845,Salix gooddingii,1009433,793.939586748
846,846,Salix gooddingii,1009434,819.59624778
847,847,Salix gooddingii,1009435,845.536954108
848,848,Salix gooddingii,1009436,871.582291388
849,849,Salix gooddingii,1009437,897.7083351939999
850,850,Salix gooddingii,1009438,924.06530888
851,851,Salix gooddingii,1009439,950.638277745
852,852,Salix gooddingii,1009440,977.4096250169999
853,853,Salix gooddingii,1009441,1004.36348753
854,854,Salix gooddingii,1009442,1031.4855573999998
855,855,Salix gooddingii,1009443,1058.76290787
856,856,Salix gooddingii,1009444,1086.18384037
857,857,Salix gooddingii,1009445,1113.73774971
858,858,Salix gooddingii,1009446,1141.41500563
859,859,Salix gooddingii,1009447,1169.20684871
860,860,Salix gooddingii,1009448,1197.10529826
861,861,Salix gooddingii,1009449,1225.10307121
862,862,Salix gooddingii,1009450,1253.19351063
863,863,Salix gooddingii,1009451,1281.37052219
864,864,Salix gooddingii,1009452,1309.62851797
865,865,Salix gooddingii,1009453,1337.96236684
866,866,Salix gooddingii,1009454,1366.36735
867,867,Salix gooddingii,1009455,1394.83912158
868,868,Salix gooddingii,1009456,1423.37367373
869,869,Salix gooddingii,1009457,1451.96730512
870,870,Salix gooddingii,1009458,1480.61659287
871,871,Salix gooddingii,1009459,1509.3183677000002
872,872,Salix gooddingii,1009460,1538.06969125
873,873,Salix gooddingii,1009461,1566.86783587
874,874,Salix gooddingii,1009535,727.159887079
875,875,Salix gooddingii,1009536,752.7014304339999
876,876,Salix gooddingii,1009537,778.561099341
877,877,Salix gooddingii,1009538,804.604024465
878,878,Salix gooddingii,1009539,830.690902248
879,879,Salix gooddingii,1009540,857.008643545
880,880,Salix gooddingii,1009541,883.561121303
881,881,Salix gooddingii,1009542,910.3277954
882,882,Salix gooddingii,1009543,937.290315279
883,883,Salix gooddingii,1009544,964.432255308
884,884,Salix gooddingii,1009545,991.7388845239999
885,885,Salix gooddingii,1009546,1019.19696581
886,886,Salix gooddingii,1009547,1046.79458113
887,887,Salix gooddingii,1009548,1074.52097936
888,888,Salix gooddingii,1009549,1102.36644321
889,889,Salix gooddingii,1009550,1130.32217313
890,890,Salix gooddingii,1009551,1158.3801859
891,891,Salix gooddingii,1009552,1186.53322546
892,892,Salix gooddingii,1009553,1214.7746849000002
893,893,Salix gooddingii,1009554,1243.09853796
894,894,Salix gooddingii,1009555,1271.49927846
895,895,Salix gooddingii,1009556,1299.97186703
896,896,Salix gooddingii,1009557,1328.51168421
897,897,Salix gooddingii,1009558,1357.11448859
898,898,Salix gooddingii,1009559,1385.7763799000002
899,899,Salix gooddingii,1009560,1414.49376636
900,900,Salix gooddingii,1009561,1443.26333534
901,901,Salix gooddingii,1009562,1472.08202729
902,902,Salix gooddingii,1009563,1500.94701275
903,903,Salix gooddingii,1009564,1529.85567134
904,904,Salix gooddingii,1009637,660.44147006
905,905,Salix gooddingii,1009638,685.84318718
906,906,Salix gooddingii,1009639,711.60299281
907,907,Salix gooddingii,1009640,737.6257575589999
908,908,Salix gooddingii,1009641,763.6848139819999
909,909,Salix gooddingii,1009642,789.9562868139999
910,910,Salix gooddingii,1009643,816.4847672039999
911,911,Salix gooddingii,1009644,843.245999166
912,912,Salix gooddingii,1009645,870.21850996
913,913,Salix gooddingii,1009646,897.383248716
914,914,Salix gooddingii,1009647,924.723274885
915,915,Salix gooddingii,1009648,952.2234900889999
916,916,Salix gooddingii,1009649,979.8704072869999
917,917,Salix gooddingii,1009650,1007.65195138
918,918,Salix gooddingii,1009651,1035.5572872000002
919,919,Salix gooddingii,1009652,1063.57667099
920,920,Salix gooddingii,1009653,1091.70132139
921,921,Salix gooddingii,1009654,1119.92330768
922,922,Salix gooddingii,1009655,1148.2354527999998
923,923,Salix gooddingii,1009656,1176.63124858
924,924,Salix gooddingii,1009657,1205.10478178
925,925,Salix gooddingii,1009658,1233.65066979
926,926,Salix gooddingii,1009659,1262.26400374
927,927,Salix gooddingii,1009660,1290.9402988
928,928,Salix gooddingii,1009661,1319.67545066
929,929,Salix gooddingii,1009662,1348.46569668
930,930,Salix gooddingii,1009663,1377.30758187
931,931,Salix gooddingii,1009664,1406.19792884
932,932,Salix gooddingii,1009665,1435.13381088
933,933,Salix gooddingii,1009666,1464.11252815
934,934,Salix gooddingii,1009739,593.804992735
935,935,Salix gooddingii,1009740,619.033368548
936,936,Salix gooddingii,1009741,644.670654967
937,937,Salix gooddingii,1009742,670.647490673
938,938,Salix gooddingii,1009743,696.693343643
939,939,Salix gooddingii,1009744,722.9094376730001
940,940,Salix gooddingii,1009745,749.409430889
941,941,Salix gooddingii,1009746,776.16424491
942,942,Salix gooddingii,1009747,803.148414103
943,943,Salix gooddingii,1009748,830.3395781910001
944,944,Salix gooddingii,1009749,857.718051038
945,945,Salix gooddingii,1009750,885.2664542819999
946,946,Salix gooddingii,1009751,912.969405355
947,947,Salix gooddingii,1009752,940.8132519669999
948,948,Salix gooddingii,1009753,968.785845828
949,949,Salix gooddingii,1009754,996.8763489610001
950,950,Salix gooddingii,1009755,1025.07506802
951,951,Salix gooddingii,1009756,1053.37331231
952,952,Salix gooddingii,1009757,1081.76327129
953,953,Salix gooddingii,1009758,1110.23790922
954,954,Salix gooddingii,1009759,1138.79087416
955,955,Salix gooddingii,1009760,1167.4164189
956,956,Salix gooddingii,1009761,1196.10933241
957,957,Salix gooddingii,1009762,1224.86488033
958,958,Salix gooddingii,1009763,1253.67875276
959,959,Salix gooddingii,1009764,1282.54701866
960,960,Salix gooddingii,1009765,1311.46608613
961,961,Salix gooddingii,1009766,1340.43266714
962,962,Salix gooddingii,1009767,1369.44374659
963,963,Salix gooddingii,1009768,1398.49655526
964,964,Salix gooddingii,1009842,552.289548495
965,965,Salix gooddingii,1009843,577.773041426
966,966,Salix gooddingii,1009844,603.66922375
967,967,Salix gooddingii,1009845,629.714561011
968,968,Salix gooddingii,1009846,655.8697851730001
969,969,Salix gooddingii,1009847,682.335412446
970,970,Salix gooddingii,1009848,709.082544615
971,971,Salix gooddingii,1009849,736.080494992
972,972,Salix gooddingii,1009850,763.302649725
973,973,Salix gooddingii,1009851,790.7258532999999
974,974,Salix gooddingii,1009852,818.329893815
975,975,Salix gooddingii,1009853,846.0970719000001
976,976,Salix gooddingii,1009854,874.011839209
977,977,Salix gooddingii,1009855,902.060494155
978,978,Salix gooddingii,1009856,930.230925673
979,979,Salix gooddingii,1009857,958.512396935
980,980,Salix gooddingii,1009858,986.8953617880001
981,981,Salix gooddingii,1009859,1015.37130897
982,982,Salix gooddingii,1009860,1043.93262957
983,983,Salix gooddingii,1009861,1072.57250343
984,984,Salix gooddingii,1009862,1101.28480198
985,985,Salix gooddingii,1009863,1130.06400486
986,986,Salix gooddingii,1009864,1158.90512775
987,987,Salix gooddingii,1009865,1187.80366016
988,988,Salix gooddingii,1009866,1216.75551163
989,989,Salix gooddingii,1009867,1245.75696471
990,990,Salix gooddingii,1009868,1274.80463408
991,991,Salix gooddingii,1009869,1303.89543104
992,992,Salix gooddingii,1009870,1333.02653204
993,993,Salix gooddingii,1009944,485.63893933
994,994,Salix gooddingii,1009945,510.923792141
995,995,Salix gooddingii,1009946,536.694571777
996,996,Salix gooddingii,1009947,562.736294124
997,997,Salix gooddingii,1009948,588.8397872730001
998,998,Salix gooddingii,1009949,615.263142953
999,999,Salix gooddingii,1009950,642.000915188
1000,1000,Salix gooddingii,1009951,669.015407204
1001,1001,Salix gooddingii,1009952,696.274410758
