Landcover_Class,EVT_Nick,EVT_Name,SOC,total_mass,tot_Mass,N2O_emissions,CH4_emissions,gridcode01
Annual Cropland,Annual Cropland,California Mesic Chaparral,17.69,152.51,2,-2.57,0,1915
Annual Cropland,Annual Cropland,California Mesic Chaparral,22.07,152.51,2,-2.57,0,2214
Annual Cropland,Annual Cropland,California Mesic Chaparral,17.58,152.51,2,-2.57,0,801
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,12.5,285.76,2,-2.57,0,2225
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.58,162.83,2,-2.57,0,3016
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Sagebrush Steppe,12.5,5.07,2,-2.57,0,975
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,22.07,162.83,2,-2.57,0,2106
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,12.5,162.83,2,-2.57,0,1618
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.58,162.83,2,-2.57,0,543
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,12.5,162.83,2,-2.57,0,778
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.69,162.83,2,-2.57,0,1415
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Sagebrush Steppe,17.69,5.07,2,-2.57,0,1398
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Sagebrush Steppe,12.5,5.07,2,-2.57,0,960
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,12.5,0,2,-2.57,0,1195
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,12.5,0,2,-2.57,0,829
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,17.58,0,2,-2.57,0,322
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,12.5,0,2,-2.57,0,978
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,17.58,0,2,-2.57,0,674
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,22.07,0,2,-2.57,0,1577
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,22.07,0,2,-2.57,0,1854
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,12.5,0,2,-2.57,0,1431
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,17.69,0,2,-2.57,0,573
Annual Cropland,Annual Cropland,NASS-Row Crop-Close Grown Crop,17.69,0,2,-2.57,0,594
Annual Cropland,Annual Cropland,California Mesic Chaparral,17.58,152.51,2,-2.57,0,2043
Annual Cropland,Annual Cropland,California Mesic Chaparral,12.5,152.51,2,-2.57,0,2217
Annual Cropland,Annual Cropland,California Mesic Chaparral,17.69,152.51,2,-2.57,0,3176
Annual Cropland,Annual Cropland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,17.58,3.71,2,-2.57,0,1581
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,12.5,186.51,2,-2.57,0,2311
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,17.58,186.51,2,-2.57,0,709
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,22.07,186.51,2,-2.57,0,3084
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,12.5,208.2,2,-2.57,0,2294
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,17.58,208.2,2,-2.57,0,730
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Sagebrush Steppe,12.5,2.46,2,-2.57,0,1423
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Sagebrush Steppe,17.69,7.66,2,-2.57,0,1411
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.58,162.83,2,-2.57,0,857
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,22.07,162.83,2,-2.57,0,2121
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,12.5,162.83,2,-2.57,0,2644
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.69,162.83,2,-2.57,0,3217
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.58,14.82,2,-2.57,0,1000
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,22.07,14.82,2,-2.57,0,2637
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,12.5,14.82,2,-2.57,0,2917
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,12.5,14.82,2,-2.57,0,3548
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.69,14.82,2,-2.57,0,3503
Annual Cropland,Annual Cropland,California Annual Grassland,17.58,14.82,2,-2.57,0,627
Annual Cropland,Annual Cropland,California Annual Grassland,12.5,14.82,2,-2.57,0,2181
Annual Cropland,Annual Cropland,California Annual Grassland,22.07,14.82,2,-2.57,0,2208
Annual Cropland,Annual Cropland,California Annual Grassland,17.69,14.82,2,-2.57,0,3380
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.58,70.65,2,-2.57,0,1601
Annual Cropland,Annual Cropland,California Annual Grassland,22.07,11.34,2,-2.57,0,1727
Annual Cropland,Annual Cropland,California Annual Grassland,12.5,11.34,2,-2.57,0,2671
Annual Cropland,Annual Cropland,California Annual Grassland,17.69,11.34,2,-2.57,0,1830
Annual Cropland,Annual Cropland,California Annual Grassland,17.58,11.34,2,-2.57,0,576
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.58,11.34,2,-2.57,0,786
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.69,11.34,2,-2.57,0,1873
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,22.07,11.34,2,-2.57,0,2603
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,12.5,11.34,2,-2.57,0,1802
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,12.5,14.82,2,-2.57,0,2798
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,22.07,14.82,2,-2.57,0,2209
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,12.5,14.82,2,-2.57,0,1806
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.69,14.82,2,-2.57,0,1872
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.58,14.82,2,-2.57,0,815
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,22.07,11.34,2,-2.57,0,2100
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,12.5,11.34,2,-2.57,0,2092
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.58,11.34,2,-2.57,0,1744
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,17.58,234.32,2,-2.57,0,2265
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.58,14.82,2,-2.57,0,797
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,22.07,14.82,2,-2.57,0,2356
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,12.5,14.82,2,-2.57,0,2182
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,17.69,14.82,2,-2.57,0,1890
Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,12.5,14.82,2,-2.57,0,3497
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,22.07,169.25,2,-2.57,0,2602
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,12.5,169.25,2,-2.57,0,2221
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,17.69,169.25,2,-2.57,0,1403
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,17.58,169.25,2,-2.57,0,660
Annual Cropland,Annual Cropland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,17.58,156.42,2,-2.57,0,593
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,22.07,162.83,2,-2.57,0,1440
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,12.5,162.83,2,-2.57,0,1081
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,12.5,162.83,2,-2.57,0,763
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.58,162.83,2,-2.57,0,547
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.69,162.83,2,-2.57,0,1074
Annual Cropland,Annual Cropland,NASS-Pasture and Hayland,17.58,0,2,-2.57,0,315
Annual Cropland,Annual Cropland,NASS-Pasture and Hayland,12.5,0,2,-2.57,0,1613
Annual Cropland,Annual Cropland,NASS-Pasture and Hayland,17.69,0,2,-2.57,0,1060
Annual Cropland,Annual Cropland,NASS-Pasture and Hayland,12.5,0,2,-2.57,0,2061
Annual Cropland,Annual Cropland,NASS-Pasture and Hayland,22.07,0,2,-2.57,0,1503
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Riparian Systems,12.5,128.32,2,-2.57,0,1396
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Riparian Systems,12.5,128.32,2,-2.57,0,1388
Annual Cropland,Annual Cropland,NASS-Fallow/Idle Cropland,17.69,0,2,-2.57,0,574
Annual Cropland,Annual Cropland,NASS-Fallow/Idle Cropland,12.5,0,2,-2.57,0,2197
Annual Cropland,Annual Cropland,NASS-Fallow/Idle Cropland,17.58,0,2,-2.57,0,373
Annual Cropland,Annual Cropland,NASS-Fallow/Idle Cropland,22.07,0,2,-2.57,0,1623
Annual Cropland,Annual Cropland,NASS-Fallow/Idle Cropland,12.5,0,2,-2.57,0,941
Annual Cropland,Annual Cropland,NASS-Orchard,17.69,0,2,-2.57,0,484
Annual Cropland,Annual Cropland,NASS-Orchard,22.07,0,2,-2.57,0,1449
Annual Cropland,Annual Cropland,NASS-Orchard,12.5,0,2,-2.57,0,1462
Annual Cropland,Annual Cropland,NASS-Orchard,12.5,0,2,-2.57,0,948
Annual Cropland,Annual Cropland,NASS-Orchard,17.58,0,2,-2.57,0,374
Annual Cropland,Annual Cropland,NASS-Vineyard,17.69,0,2,-2.57,0,553
Annual Cropland,Annual Cropland,NASS-Vineyard,17.58,0,2,-2.57,0,410
Annual Cropland,Annual Cropland,NASS-Vineyard,22.07,0,2,-2.57,0,1470
Annual Cropland,Annual Cropland,NASS-Vineyard,12.5,0,2,-2.57,0,1463
Annual Cropland,Annual Cropland,NASS-Vineyard,12.5,0,2,-2.57,0,3164
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,1205
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,2639
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,737
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2506
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,720
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,2528
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2774
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.69,17.6,2,-2.57,0,3227
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2504
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,3208
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,3330
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,1622
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,2835
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,3170
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,3036
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,150.79,2,-2.57,0,727
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,150.79,2,-2.57,0,1237
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,150.79,2,-2.57,0,2968
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.69,150.79,2,-2.57,0,3830
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,187.68,2,-2.57,0,2136
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,187.68,2,-2.57,0,1223
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,187.68,2,-2.57,0,2781
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.69,187.68,2,-2.57,0,3178
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,231.71,2,-2.57,0,1644
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.69,231.71,2,-2.57,0,2740
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,231.71,2,-2.57,0,2745
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,231.71,2,-2.57,0,2325
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.69,282.86,2,-2.57,0,2739
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,282.86,2,-2.57,0,2744
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,162.92,2,-2.57,0,1785
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,162.92,2,-2.57,0,1790
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,162.92,2,-2.57,0,1784
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.69,162.92,2,-2.57,0,3831
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,199.27,2,-2.57,0,2583
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,199.27,2,-2.57,0,2776
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,199.27,2,-2.57,0,3373
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,12.5,162.83,2,-2.57,0,1555
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.69,162.83,2,-2.57,0,1334
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,12.5,162.83,2,-2.57,0,2655
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,22.07,162.83,2,-2.57,0,1439
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.58,162.83,2,-2.57,0,611
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,875
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2989
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,3179
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.69,17.6,2,-2.57,0,3598
Annual Cropland,Annual Cropland,California Mesic Chaparral,12.5,152.51,2,-2.57,0,2777
Annual Cropland,Annual Cropland,California Mesic Chaparral,12.5,152.51,2,-2.57,0,2317
Annual Cropland,Annual Cropland,California Mesic Chaparral,22.07,152.51,2,-2.57,0,1981
Annual Cropland,Annual Cropland,California Mesic Chaparral,17.58,152.51,2,-2.57,0,1888
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,1674
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,2628
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2576
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2926
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.69,17.6,2,-2.57,0,3249
Annual Cropland,Annual Cropland,California Mesic Chaparral,17.58,152.51,2,-2.57,0,2805
Annual Cropland,Annual Cropland,California Mesic Chaparral,12.5,152.51,2,-2.57,0,2725
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.69,17.6,2,-2.57,0,1918
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,2630
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,681
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2235
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2347
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,242.74,2,-2.57,0,2618
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,242.74,2,-2.57,0,2761
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,242.74,2,-2.57,0,2983
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.69,293.32,2,-2.57,0,2747
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,120.97,2,-2.57,0,1239
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,120.97,2,-2.57,0,2808
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,120.97,2,-2.57,0,3423
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,133.68,2,-2.57,0,1832
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,133.68,2,-2.57,0,1975
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,133.68,2,-2.57,0,3412
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,12.5,162.83,2,-2.57,0,2724
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,17.58,162.83,2,-2.57,0,2892
Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,22.07,162.83,2,-2.57,0,2077
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.69,341.11,2,-2.57,0,2741
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,22.07,341.11,2,-2.57,0,2760
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,341.11,2,-2.57,0,3088
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Riparian Systems,17.69,128.32,2,-2.57,0,1387
Annual Cropland,Annual Cropland,Inter-Mountain Basins Montane Riparian Systems,12.5,128.32,2,-2.57,0,1372
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,2699
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,2632
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,17.58,203.87,2,-2.57,0,3682
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,12.5,17.6,2,-2.57,0,2501
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.69,17.6,2,-2.57,0,1416
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,17.58,17.6,2,-2.57,0,1473
Annual Cropland,Annual Cropland,Sonora-Mojave Semi-Desert Chaparral,22.07,17.6,2,-2.57,0,2103
Annual Cropland,Annual Cropland,California Central Valley Riparian Woodland and Shrubland,12.5,406.48,2,-2.57,0,3087
