,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,accesstype,unitname,AGNCY_NAME,pointid,near_cpad
309,309,309,309,Open Access,Carolo Gabriault Park,"Merced, City of",1745465,3048.80045534
310,310,310,310,Open Access,Carolo Gabriault Park,"Merced, City of",1745466,3019.05266375
311,311,311,311,Open Access,Carolo Gabriault Park,"Merced, City of",1745467,2989.30991309
312,312,312,312,Open Access,Carolo Gabriault Park,"Merced, City of",1745468,2959.57235534
313,313,313,313,Open Access,Carolo Gabriault Park,"Merced, City of",1745469,2929.84014862
314,314,314,314,Open Access,Carolo Gabriault Park,"Merced, City of",1745470,2900.11345752
315,315,315,315,Open Access,Carolo Gabriault Park,"Merced, City of",1745471,2870.39245339
316,316,316,316,Open Access,Carolo Gabriault Park,"Merced, City of",1745472,2840.67731474
317,317,317,317,Open Access,Carolo Gabriault Park,"Merced, City of",1745473,2810.96822758
318,318,318,318,Open Access,Carolo Gabriault Park,"Merced, City of",1745474,2781.26538584
319,319,319,319,Open Access,Carolo Gabriault Park,"Merced, City of",1745475,2751.56899177
320,320,320,320,Open Access,Carolo Gabriault Park,"Merced, City of",1745476,2721.87925641
321,321,321,321,Open Access,Carolo Gabriault Park,"Merced, City of",1745477,2692.19640006
322,322,322,322,Open Access,Carolo Gabriault Park,"Merced, City of",1745478,2662.52065278
323,323,323,323,Open Access,Carolo Gabriault Park,"Merced, City of",1745479,2632.85225497
324,324,324,324,Open Access,Carolo Gabriault Park,"Merced, City of",1745480,2603.1914579
325,325,325,325,Open Access,Carolo Gabriault Park,"Merced, City of",1745481,2573.53852438
326,326,326,326,Open Access,Carolo Gabriault Park,"Merced, City of",1745482,2543.8937293999998
327,327,327,327,Open Access,Carolo Gabriault Park,"Merced, City of",1745483,2514.25736083
328,328,328,328,Open Access,Carolo Gabriault Park,"Merced, City of",1745484,2484.6297202
329,329,329,329,Open Access,Carolo Gabriault Park,"Merced, City of",1745485,2455.0111235
330,330,330,330,Open Access,Carolo Gabriault Park,"Merced, City of",1745486,2425.40190205
331,331,331,331,Open Access,Carolo Gabriault Park,"Merced, City of",1745487,2395.80240347
332,332,332,332,Open Access,Carolo Gabriault Park,"Merced, City of",1745488,2366.21299263
333,333,333,333,Open Access,Carolo Gabriault Park,"Merced, City of",1745489,2336.63405275
334,334,334,334,Open Access,Carolo Gabriault Park,"Merced, City of",1745490,2307.06598659
335,335,335,335,Open Access,Carolo Gabriault Park,"Merced, City of",1745491,2277.50921765
336,336,336,336,Open Access,Carolo Gabriault Park,"Merced, City of",1745492,2247.96419155
337,337,337,337,Open Access,Carolo Gabriault Park,"Merced, City of",1745493,2218.43137746
338,338,338,338,Open Access,Carolo Gabriault Park,"Merced, City of",1745494,2188.91126967
339,339,339,339,Open Access,Carolo Gabriault Park,"Merced, City of",1745495,2159.40438929
340,340,340,340,Open Access,Carolo Gabriault Park,"Merced, City of",1745496,2129.91128606
341,341,341,341,Open Access,Carolo Gabriault Park,"Merced, City of",1745497,2100.43254033
342,342,342,342,Open Access,Carolo Gabriault Park,"Merced, City of",1745498,2070.96876521
343,343,343,343,Open Access,Carolo Gabriault Park,"Merced, City of",1745499,2041.52060888
344,344,344,344,Open Access,Carolo Gabriault Park,"Merced, City of",1745500,2012.08875711
345,345,345,345,Open Access,Carolo Gabriault Park,"Merced, City of",1745501,1982.673936
346,346,346,346,Open Access,Carolo Gabriault Park,"Merced, City of",1745502,1953.27691495
347,347,347,347,Open Access,Carolo Gabriault Park,"Merced, City of",1745503,1923.89850992
348,348,348,348,Open Access,Carolo Gabriault Park,"Merced, City of",1745504,1894.53958694
349,349,349,349,Open Access,Carolo Gabriault Park,"Merced, City of",1745505,1865.20106597
350,350,350,350,Open Access,Carolo Gabriault Park,"Merced, City of",1745506,1835.88392511
351,351,351,351,Open Access,Carolo Gabriault Park,"Merced, City of",1745507,1806.58920524
352,352,352,352,Open Access,Carolo Gabriault Park,"Merced, City of",1745508,1777.31801501
353,353,353,353,Open Access,Carolo Gabriault Park,"Merced, City of",1745509,1748.07153643
354,354,354,354,Open Access,Carolo Gabriault Park,"Merced, City of",1745510,1718.85103092
355,355,355,355,Open Access,Carolo Gabriault Park,"Merced, City of",1745511,1689.65784598
356,356,356,356,Open Access,Carolo Gabriault Park,"Merced, City of",1745512,1660.4934226
357,357,357,357,Open Access,Carolo Gabriault Park,"Merced, City of",1745513,1631.35930331
358,358,358,358,Open Access,Carolo Gabriault Park,"Merced, City of",1745514,1602.25714119
359,359,359,359,Open Access,Carolo Gabriault Park,"Merced, City of",1745515,1573.18870975
360,360,360,360,Open Access,Carolo Gabriault Park,"Merced, City of",1745516,1544.15591392
361,361,361,361,Open Access,Carolo Gabriault Park,"Merced, City of",1745517,1515.16080219
362,362,362,362,Open Access,Carolo Gabriault Park,"Merced, City of",1745518,1486.20558016
363,363,363,363,Open Access,Carolo Gabriault Park,"Merced, City of",1745519,1457.29262555
364,364,364,364,Open Access,Carolo Gabriault Park,"Merced, City of",1745520,1428.4245050000006
365,365,365,365,Open Access,Carolo Gabriault Park,"Merced, City of",1745521,1399.60399274
366,366,366,366,Open Access,Carolo Gabriault Park,"Merced, City of",1745522,1370.83409153
367,367,367,367,Open Access,Carolo Gabriault Park,"Merced, City of",1745523,1342.11805609
368,368,368,368,Open Access,Carolo Gabriault Park,"Merced, City of",1745524,1313.45941943
369,369,369,369,Open Access,Carolo Gabriault Park,"Merced, City of",1745525,1284.86202235
370,370,370,370,Open Access,Carolo Gabriault Park,"Merced, City of",1745526,1256.3300468
371,371,371,371,Open Access,Carolo Gabriault Park,"Merced, City of",1745527,1227.86805337
372,372,372,372,Open Access,Carolo Gabriault Park,"Merced, City of",1745528,1199.48102381
373,373,373,373,Open Access,Carolo Gabriault Park,"Merced, City of",1745529,1171.17440908
374,374,374,374,Open Access,Carolo Gabriault Park,"Merced, City of",1745530,1142.9541839
375,375,375,375,Open Access,Carolo Gabriault Park,"Merced, City of",1745579,3462.4562268
376,376,376,376,Open Access,Carolo Gabriault Park,"Merced, City of",1745580,3432.62259686
377,377,377,377,Open Access,Carolo Gabriault Park,"Merced, City of",1745581,3402.79189233
378,378,378,378,Open Access,Carolo Gabriault Park,"Merced, City of",1745582,3372.96419081
379,379,379,379,Open Access,Carolo Gabriault Park,"Merced, City of",1745583,3343.13957269
380,380,380,380,Open Access,Carolo Gabriault Park,"Merced, City of",1745584,3313.31812123
381,381,381,381,Open Access,Carolo Gabriault Park,"Merced, City of",1745585,3283.49992272
382,382,382,382,Open Access,Carolo Gabriault Park,"Merced, City of",1745586,3253.68506658
383,383,383,383,Open Access,Carolo Gabriault Park,"Merced, City of",1745587,3223.87364555
384,384,384,384,Open Access,Carolo Gabriault Park,"Merced, City of",1745588,3194.06575582
385,385,385,385,Open Access,Carolo Gabriault Park,"Merced, City of",1745589,3164.26149717
386,386,386,386,Open Access,Carolo Gabriault Park,"Merced, City of",1745590,3134.4609732
387,387,387,387,Open Access,Carolo Gabriault Park,"Merced, City of",1745591,3104.66429143
388,388,388,388,Open Access,Carolo Gabriault Park,"Merced, City of",1745592,3074.87156358
389,389,389,389,Open Access,Carolo Gabriault Park,"Merced, City of",1745593,3045.08290568
390,390,390,390,Open Access,Carolo Gabriault Park,"Merced, City of",1745594,3015.29843838
391,391,391,391,Open Access,Carolo Gabriault Park,"Merced, City of",1745595,2985.51828708
392,392,392,392,Open Access,Carolo Gabriault Park,"Merced, City of",1745596,2955.74258224
393,393,393,393,Open Access,Carolo Gabriault Park,"Merced, City of",1745597,2925.97145962
394,394,394,394,Open Access,Carolo Gabriault Park,"Merced, City of",1745598,2896.2050605
395,395,395,395,Open Access,Carolo Gabriault Park,"Merced, City of",1745599,2866.44353206
396,396,396,396,Open Access,Carolo Gabriault Park,"Merced, City of",1745600,2836.68702759
397,397,397,397,Open Access,Carolo Gabriault Park,"Merced, City of",1745601,2806.93570687
398,398,398,398,Open Access,Carolo Gabriault Park,"Merced, City of",1745602,2777.18973649
399,399,399,399,Open Access,Carolo Gabriault Park,"Merced, City of",1745603,2747.44929025
400,400,400,400,Open Access,Carolo Gabriault Park,"Merced, City of",1745604,2717.71454949
401,401,401,401,Open Access,Carolo Gabriault Park,"Merced, City of",1745605,2687.98570355
402,402,402,402,Open Access,Carolo Gabriault Park,"Merced, City of",1745606,2658.26295022
403,403,403,403,Open Access,Carolo Gabriault Park,"Merced, City of",1745607,2628.54649616
404,404,404,404,Open Access,Carolo Gabriault Park,"Merced, City of",1745608,2598.83655748
405,405,405,405,Open Access,Carolo Gabriault Park,"Merced, City of",1745609,2569.1333602
406,406,406,406,Open Access,Carolo Gabriault Park,"Merced, City of",1745610,2539.43714088
407,407,407,407,Open Access,Carolo Gabriault Park,"Merced, City of",1745611,2509.74814722
408,408,408,408,Open Access,Carolo Gabriault Park,"Merced, City of",1745612,2480.06663872
409,409,409,409,Open Access,Carolo Gabriault Park,"Merced, City of",1745613,2450.39288737
410,410,410,410,Open Access,Carolo Gabriault Park,"Merced, City of",1745614,2420.72717845
411,411,411,411,Open Access,Carolo Gabriault Park,"Merced, City of",1745615,2391.0698113000008
412,412,412,412,Open Access,Carolo Gabriault Park,"Merced, City of",1745616,2361.4211001999997
413,413,413,413,Open Access,Carolo Gabriault Park,"Merced, City of",1745617,2331.78137536
414,414,414,414,Open Access,Carolo Gabriault Park,"Merced, City of",1745618,2302.15098386
415,415,415,415,Open Access,Carolo Gabriault Park,"Merced, City of",1745619,2272.53029077
416,416,416,416,Open Access,Carolo Gabriault Park,"Merced, City of",1745620,2242.91968035
417,417,417,417,Open Access,Carolo Gabriault Park,"Merced, City of",1745621,2213.31955725
418,418,418,418,Open Access,Carolo Gabriault Park,"Merced, City of",1745622,2183.73034793
419,419,419,419,Open Access,Carolo Gabriault Park,"Merced, City of",1745623,2154.15250214
420,420,420,420,Open Access,Carolo Gabriault Park,"Merced, City of",1745624,2124.58649447
421,421,421,421,Open Access,Carolo Gabriault Park,"Merced, City of",1745625,2095.03282611
422,422,422,422,Open Access,Carolo Gabriault Park,"Merced, City of",1745626,2065.49202673
423,423,423,423,Open Access,Carolo Gabriault Park,"Merced, City of",1745627,2035.96465649
424,424,424,424,Open Access,Carolo Gabriault Park,"Merced, City of",1745628,2006.45130828
425,425,425,425,Open Access,Carolo Gabriault Park,"Merced, City of",1745629,1976.95261008
426,426,426,426,Open Access,Carolo Gabriault Park,"Merced, City of",1745630,1947.46922761
427,427,427,427,Open Access,Carolo Gabriault Park,"Merced, City of",1745631,1918.00186718
428,428,428,428,Open Access,Carolo Gabriault Park,"Merced, City of",1745632,1888.55127876
429,429,429,429,Open Access,Carolo Gabriault Park,"Merced, City of",1745633,1859.11825941
430,430,430,430,Open Access,Carolo Gabriault Park,"Merced, City of",1745634,1829.70365701
431,431,431,431,Open Access,Carolo Gabriault Park,"Merced, City of",1745635,1800.30837428
432,432,432,432,Open Access,Carolo Gabriault Park,"Merced, City of",1745636,1770.93337325
433,433,433,433,Open Access,Carolo Gabriault Park,"Merced, City of",1745637,1741.5796802000002
434,434,434,434,Open Access,Carolo Gabriault Park,"Merced, City of",1745638,1712.248391
435,435,435,435,Open Access,Carolo Gabriault Park,"Merced, City of",1745639,1682.94067706
436,436,436,436,Open Access,Carolo Gabriault Park,"Merced, City of",1745640,1653.65779183
437,437,437,437,Open Access,Carolo Gabriault Park,"Merced, City of",1745641,1624.40107809
438,438,438,438,Open Access,Carolo Gabriault Park,"Merced, City of",1745642,1595.17197583
439,439,439,439,Open Access,Carolo Gabriault Park,"Merced, City of",1745643,1565.9720312000006
440,440,440,440,Open Access,Carolo Gabriault Park,"Merced, City of",1745644,1536.80290619
441,441,441,441,Open Access,Carolo Gabriault Park,"Merced, City of",1745645,1507.66638965
442,442,442,442,Open Access,Carolo Gabriault Park,"Merced, City of",1745646,1478.56440931
443,443,443,443,Open Access,Carolo Gabriault Park,"Merced, City of",1745647,1449.49904536
444,444,444,444,Open Access,Carolo Gabriault Park,"Merced, City of",1745648,1420.47254549
445,445,445,445,Open Access,Carolo Gabriault Park,"Merced, City of",1745649,1391.48734184
446,446,446,446,Open Access,Carolo Gabriault Park,"Merced, City of",1745650,1362.54606986
447,447,447,447,Open Access,Carolo Gabriault Park,"Merced, City of",1745651,1333.65158962
448,448,448,448,Open Access,Carolo Gabriault Park,"Merced, City of",1745652,1304.80700967
449,449,449,449,Open Access,Carolo Gabriault Park,"Merced, City of",1745653,1276.01571404
450,450,450,450,Open Access,Carolo Gabriault Park,"Merced, City of",1745654,1247.28139267
451,451,451,451,Open Access,Carolo Gabriault Park,"Merced, City of",1745655,1218.60807583
452,452,452,452,Open Access,Carolo Gabriault Park,"Merced, City of",1745656,1190.00017331
453,453,453,453,Open Access,Carolo Gabriault Park,"Merced, City of",1745657,1161.46251876
454,454,454,454,Open Access,Carolo Gabriault Park,"Merced, City of",1745658,1133.00042034
455,455,455,455,Open Access,Carolo Gabriault Park,"Merced, City of",1745707,3459.44342467
456,456,456,456,Open Access,Carolo Gabriault Park,"Merced, City of",1745708,3429.58358675
457,457,457,457,Open Access,Carolo Gabriault Park,"Merced, City of",1745709,3399.7262166999994
458,458,458,458,Open Access,Carolo Gabriault Park,"Merced, City of",1745710,3369.87138011
459,459,459,459,Open Access,Carolo Gabriault Park,"Merced, City of",1745711,3340.01914493
460,460,460,460,Open Access,Carolo Gabriault Park,"Merced, City of",1745712,3310.16958153
461,461,461,461,Open Access,Carolo Gabriault Park,"Merced, City of",1745713,3280.32276285
462,462,462,462,Open Access,Carolo Gabriault Park,"Merced, City of",1745714,3250.4787645
463,463,463,463,Open Access,Carolo Gabriault Park,"Merced, City of",1745715,3220.63766489
464,464,464,464,Open Access,Carolo Gabriault Park,"Merced, City of",1745716,3190.79954533
465,465,465,465,Open Access,Carolo Gabriault Park,"Merced, City of",1745717,3160.96449023
466,466,466,466,Open Access,Carolo Gabriault Park,"Merced, City of",1745718,3131.13258718
467,467,467,467,Open Access,Carolo Gabriault Park,"Merced, City of",1745719,3101.30392714
468,468,468,468,Open Access,Carolo Gabriault Park,"Merced, City of",1745720,3071.47860459
469,469,469,469,Open Access,Carolo Gabriault Park,"Merced, City of",1745721,3041.65671773
470,470,470,470,Open Access,Carolo Gabriault Park,"Merced, City of",1745722,3011.83836859
471,471,471,471,Open Access,Carolo Gabriault Park,"Merced, City of",1745723,2982.0236633
472,472,472,472,Open Access,Carolo Gabriault Park,"Merced, City of",1745724,2952.21271227
473,473,473,473,Open Access,Carolo Gabriault Park,"Merced, City of",1745725,2922.40563038
474,474,474,474,Open Access,Carolo Gabriault Park,"Merced, City of",1745726,2892.60253725
475,475,475,475,Open Access,Carolo Gabriault Park,"Merced, City of",1745727,2862.80355744
476,476,476,476,Open Access,Carolo Gabriault Park,"Merced, City of",1745728,2833.00882076
477,477,477,477,Open Access,Carolo Gabriault Park,"Merced, City of",1745729,2803.2184625
478,478,478,478,Open Access,Carolo Gabriault Park,"Merced, City of",1745730,2773.43262375
479,479,479,479,Open Access,Carolo Gabriault Park,"Merced, City of",1745731,2743.65145171
480,480,480,480,Open Access,Carolo Gabriault Park,"Merced, City of",1745732,2713.87510002
481,481,481,481,Open Access,Carolo Gabriault Park,"Merced, City of",1745733,2684.10372908
482,482,482,482,Open Access,Carolo Gabriault Park,"Merced, City of",1745734,2654.33750651
483,483,483,483,Open Access,Carolo Gabriault Park,"Merced, City of",1745735,2624.57660747
484,484,484,484,Open Access,Carolo Gabriault Park,"Merced, City of",1745736,2594.82121513
485,485,485,485,Open Access,Carolo Gabriault Park,"Merced, City of",1745737,2565.07152112
486,486,486,486,Open Access,Carolo Gabriault Park,"Merced, City of",1745738,2535.32772605
487,487,487,487,Open Access,Carolo Gabriault Park,"Merced, City of",1745739,2505.59003999
488,488,488,488,Open Access,Carolo Gabriault Park,"Merced, City of",1745740,2475.85868306
489,489,489,489,Open Access,Carolo Gabriault Park,"Merced, City of",1745741,2446.13388605
490,490,490,490,Open Access,Carolo Gabriault Park,"Merced, City of",1745742,2416.41589104
491,491,491,491,Open Access,Carolo Gabriault Park,"Merced, City of",1745743,2386.70495212
492,492,492,492,Open Access,Carolo Gabriault Park,"Merced, City of",1745744,2357.00133612
493,493,493,493,Open Access,Carolo Gabriault Park,"Merced, City of",1745745,2327.30532343
494,494,494,494,Open Access,Carolo Gabriault Park,"Merced, City of",1745746,2297.61720887
495,495,495,495,Open Access,Carolo Gabriault Park,"Merced, City of",1745747,2267.93730259
496,496,496,496,Open Access,Carolo Gabriault Park,"Merced, City of",1745748,2238.26593114
497,497,497,497,Open Access,Carolo Gabriault Park,"Merced, City of",1745749,2208.60343848
498,498,498,498,Open Access,Carolo Gabriault Park,"Merced, City of",1745750,2178.95018724
499,499,499,499,Open Access,Carolo Gabriault Park,"Merced, City of",1745751,2149.30655991
500,500,500,500,Open Access,Carolo Gabriault Park,"Merced, City of",1745752,2119.67296027
501,501,501,501,Open Access,Carolo Gabriault Park,"Merced, City of",1745753,2090.04981483
502,502,502,502,Open Access,Carolo Gabriault Park,"Merced, City of",1745754,2060.43757452
503,503,503,503,Open Access,Carolo Gabriault Park,"Merced, City of",1745755,2030.83671635
