,Unnamed: 0,pointid,ripstr_dist,ripstr_flag
62206,62206,24173,2241.5170693473665,1
62207,62207,24174,2219.7292142272204,1
62208,62208,24175,2198.1348450020027,1
62209,62209,24176,2176.739720115881,1
62210,62210,24177,2155.549772435873,1
62211,62211,24178,2134.5711123704764,1
62212,62212,24179,2113.8100307465465,1
62213,62213,24180,2093.273001403041,1
62214,62214,24181,2072.966683456607,1
62215,62215,24182,2052.897923190354,1
62216,62216,24183,2033.0737555134228,1
62217,62217,24184,2013.5014049351041,1
62218,62218,24185,1994.1882859935322,1
62219,62219,24186,1975.142003075224,1
62220,62220,24187,1956.370349558128,1
62221,62221,24188,1937.852617144202,1
62222,62222,24189,1918.967813798307,1
62223,62223,24190,1900.136622780461,1
62224,62224,24191,1881.5943684937881,1
62225,62225,24192,1863.3506245104638,1
62226,62226,24193,1845.4142440599976,1
62227,62227,24194,1827.7942757584976,1
62228,62228,24195,1810.4999576944288,1
62229,62229,24196,1793.5407101952067,1
62230,62230,24197,1776.9261271767962,1
62231,62231,24198,1760.6659659797836,1
62232,62232,24199,1744.4725101443055,1
62233,62233,24200,1725.996200659331,1
62234,62234,24201,1707.847016196625,1
62235,62235,24202,1690.0354957139166,1
62236,62236,24203,1672.5724267768662,1
62237,62237,24204,1655.312609787968,1
62238,62238,24205,1638.2205944253762,1
62239,62239,24206,1621.5030845293231,1
62240,62240,24207,1605.172199571369,1
62241,62241,24208,1589.2398583648292,1
62242,62242,24209,1573.71816554113,1
62243,62243,24210,1558.6193896178809,1
62244,62244,24211,1543.9559381120605,1
62245,62245,24212,1529.740329588708,1
62246,62246,24213,1515.985162562235,1
62247,62247,24214,1502.6288939893832,1
62248,62248,24215,1489.4637263347352,1
62249,62249,24216,1476.7777855989807,1
62250,62250,24217,1464.5965533246024,1
62251,62251,24218,1452.9327238320354,1
62252,62252,24219,1441.7988541934867,1
62253,62253,24220,1431.2073126997802,1
62254,62254,24221,1421.1702248136914,1
62255,62255,24222,1411.6994169683128,1
62256,62256,24223,1402.6640480473245,1
62257,62257,24224,1393.6550832665466,1
62258,62258,24225,1384.691538139825,1
62259,62259,24226,1376.2136671432638,1
62260,62260,24227,1368.3411341722456,1
62261,62261,24228,1361.0844431201406,1
62262,62262,24229,1354.3368107100341,1
62263,62263,24230,1347.649757740701,1
62264,62264,24231,1341.3947950427182,1
62265,62265,24232,1335.7844597077858,1
62266,62266,24233,1330.8269043816126,1
62267,62267,24234,1326.529447865772,1
62268,62268,24235,1322.8985231997935,1
62269,62269,24236,1319.939630935188,1
62270,62270,24237,1317.6572983679953,1
62271,62271,24238,1316.0550454185302,1
62272,62272,24239,1312.8138813197368,1
62273,62273,24240,1303.6599311966752,1
62274,62274,24241,1295.1363424094193,1
62275,62275,24242,1287.2556368692176,1
62276,62276,24243,1280.0296886687838,1
62277,62277,24244,1273.4696435704432,1
62278,62278,24245,1267.5858402164965,1
62279,62279,24246,1262.3877342319545,1
62280,62280,24247,3365.9898235247497,1
62281,62281,24248,3340.24964023834,1
62282,62282,24249,3314.581093615382,1
62283,62283,24250,3288.985860898877,1
62284,62284,24251,3263.4656670835247,1
62285,62285,24252,3238.022286407721,1
62286,62286,24253,3212.657543889991,1
62287,62287,24254,3187.3713909806597,1
62288,62288,24255,3162.110256131,1
62289,62289,24256,3136.8491212813287,1
62290,62290,24257,3111.592197369115,1
62291,62291,24258,3086.400362277098,1
62292,62292,24259,3061.2952144149776,1
62293,62293,24260,3036.278904075824,1
62294,62294,24261,3011.353645268475,1
62295,62295,24262,2986.521717719054,1
62296,62296,24263,2961.785468926373,1
62297,62297,24264,2937.147316271225,1
62298,62298,24265,2912.609749179436,1
62299,62299,24266,2888.175331338273,1
62300,62300,24267,2863.846702965573,1
62301,62301,24268,2839.626583130716,1
62302,62302,24269,2815.517772126197,1
62303,62303,24270,2791.523153888269,1
62304,62304,24271,2767.6456984646998,1
62305,62305,24272,2743.559791288151,1
62306,62306,24273,2718.5141788652245,1
62307,62307,24274,2693.5698158780765,1
62308,62308,24275,2668.729541434957,1
62309,62309,24276,2643.9962892647595,1
62310,62310,24277,2619.373091020828,1
62311,62311,24278,2594.8630796791936,1
62312,62312,24279,2570.46949303048,1
62313,62313,24280,2546.1956772641324,1
62314,62314,24281,2522.045090643056,1
62315,62315,24282,2498.021307265998,1
62316,62316,24283,2474.128020914259,1
62317,62317,24284,2450.369048978397,1
62318,62318,24285,2426.748336459609,1
62319,62319,24286,2403.2699600393757,1
62320,62320,24287,2379.938132209711,1
62321,62321,24288,2356.7572054549937,1
62322,62322,24289,2333.731676474872,1
62323,62323,24290,2310.866190436045,1
62324,62324,24291,2288.165545238934,1
62325,62325,24292,2265.634695783231,1
62326,62326,24293,2243.27875821418,1
62327,62327,24294,2221.103014129047,1
62328,62328,24295,2199.112914720688,1
62329,62329,24296,2177.3140848323897,1
62330,62330,24297,2155.712326895148,1
62331,62331,24298,2134.31362471542,1
62332,62332,24299,2113.1241470779846,1
62333,62333,24300,2092.1502511249632,1
62334,62334,24301,2071.398485468315,1
62335,62335,24302,2050.875592989154,1
62336,62336,24303,2030.5885132731344,1
62337,62337,24304,2010.5443846269552,1
62338,62338,24305,1990.7505456166946,1
62339,62339,24306,1971.2145360643399,1
62340,62340,24307,1951.944097434539,1
62341,62341,24308,1932.947172539312,1
62342,62342,24309,1914.231904484382,1
62343,62343,24310,1895.711782190683,1
62344,62344,24311,1876.7619112282464,1
62345,62345,24312,1857.9863976232705,1
62346,62346,24313,1839.5085311215867,1
62347,62347,24314,1821.337370830867,1
62348,62348,24315,1803.4821875197688,1
62349,62349,24316,1785.9524582186084,1
62350,62350,24317,1768.7578594406561,1
62351,62351,24318,1751.9082589134307,1
62352,62352,24319,1735.4137057097034,1
62353,62353,24320,1719.284418669897,1
62354,62354,24321,1702.3338346022367,1
62355,62355,24322,1683.929639406832,1
62356,62356,24323,1665.8624122400065,1
62357,62357,24324,1648.143234841973,1
62358,62358,24325,1630.7742319090125,1
62359,62359,24326,1613.5269880843198,1
62360,62360,24327,1596.5509319827954,1
62361,62361,24328,1579.962156367617,1
62362,62362,24329,1563.7729863034745,1
62363,62363,24330,1547.995959242518,1
62364,62364,24331,1532.6438030311676,1
62365,62365,24332,1517.7294107015646,1
62366,62366,24333,1503.2658119065945,1
62367,62367,24334,1489.2661408847882,1
62368,62368,24335,1475.7427088207776,1
62369,62369,24336,1462.452294046587,1
62370,62370,24337,1449.5299749690582,1
62371,62371,24338,1437.1178046024872,1
62372,62372,24339,1425.229111503532,1
62373,62373,24340,1413.8771008290714,1
62374,62374,24341,1403.074799225079,1
62375,62375,24342,1392.834996757394,1
62376,62376,24343,1383.1701862619232,1
62377,62377,24344,1374.0486928410885,1
62378,62378,24345,1365.0397280603106,1
62379,62379,24346,1356.0325581483605,1
62380,62380,24347,1347.3743728430725,1
62381,62381,24348,1339.3323345720205,1
62382,62382,24349,1331.9176041580106,1
62383,62383,24350,1325.0943981580322,1
62384,62384,24351,1318.3950468358173,1
62385,62385,24352,1312.000957862717,1
62386,62386,24353,1306.2643836765249,1
62387,62387,24354,1301.1943616120298,1
62388,62388,24355,1296.7987096384938,1
62389,62389,24356,1293.084305043251,1
62390,62390,24357,1290.0570322967556,1
62391,62391,24358,1287.7217374912316,1
62392,62392,24359,1286.082190156042,1
62393,62393,24360,1284.3809255502767,1
62394,62394,24361,1275.0228590654021,1
62395,62395,24362,1266.3065270151774,1
62396,62396,24363,1258.2452660682527,1
62397,62397,24364,1250.8517413367165,1
62398,62398,24365,1244.1378573241084,1
62399,62399,24366,1238.1146704764267,1
62400,62400,24367,1232.7923046770202,1
62401,62401,24368,3402.6593293110022,1
62402,62402,24369,3376.6656154240954,1
62403,62403,24370,3350.738850675708,1
62404,62404,24371,3324.880601234841,1
62405,62405,24372,3299.092478168493,1
62406,62406,24373,3273.376138873764,1
62407,62407,24374,3247.733288555003,1
62408,62408,24375,3222.165681747056,1
62409,62409,24376,3196.675123885543,1
62410,62410,24377,3171.2634729250794,1
62411,62411,24378,3145.932641006323,1
62412,62412,24379,3120.66656690711,1
62413,62413,24380,3095.4054320574464,1
62414,62414,24381,3070.144297207782,1
62415,62415,24382,3044.9076958940973,1
62416,62416,24383,3019.7556308501094,1
62417,62417,24384,2994.6928496236114,1
62418,62418,24385,2969.7216127311717,1
62419,62419,24386,2944.8442489643608,1
62420,62420,24387,2920.0631575694238,1
62421,62421,24388,2895.380810485929,1
62422,62422,24389,2870.7997546443403,1
62423,62423,24390,2846.322614322179,1
62424,62424,24391,2821.9520935582304,1
62425,62425,24392,2797.6909786238953,1
62426,62426,24393,2773.5421405504853,1
62427,62427,24394,2749.5085377109144,1
62428,62428,24395,2725.5932184537464,1
62429,62429,24396,2701.799323787186,1
62430,62430,24397,2676.9419456186324,1
62431,62431,24398,2651.945925642273,1
62432,62432,24399,2627.0546634679754,1
62433,62433,24400,2602.271165187637,1
62434,62434,24401,2577.5985392386465,1
62435,62435,24402,2553.040000039833,1
62436,62436,24403,2528.598871731453,1
62437,62437,24404,2504.278592018021,1
62438,62438,24405,2480.082716112094,1
62439,62439,24406,2456.0149207763634,1
62440,62440,24407,2432.079008460521,1
62441,62441,24408,2408.2789115284163,1
62442,62442,24409,2384.6186965698903,1
62443,62443,24410,2361.1025687904503,1
62444,62444,24411,2337.7348764706085,1
62445,62445,24412,2314.5201154851165,1
62446,62446,24413,2291.4629338707223,1
62447,62447,24414,2268.568136429145,1
62448,62448,24415,2245.840689349934,1
62449,62449,24416,2223.2857248356477,1
62450,62450,24417,2200.908545709284,1
62451,62451,24418,2178.7146299812507,1
62452,62452,24419,2156.7096353502307,1
62453,62453,24420,2134.8994036091512,1
62454,62454,24421,2113.2899649240976,1
62455,62455,24422,2091.8875419503506,1
62456,62456,24423,2070.698553745876,1
62457,62457,24424,2049.729619438488,1
62458,62458,24425,2028.9875615985504,1
62459,62459,24426,2008.479409264585,1
62460,62460,24427,1988.2124005643866,1
62461,62461,24428,1968.1939848694246,1
62462,62462,24429,1948.4318244153092,1
62463,62463,24430,1928.9337953160943,1
62464,62464,24431,1909.7079878952009,1
62465,62465,24432,1890.7627062508193,1
62466,62466,24433,1872.1064669689886,1
62467,62467,24434,1853.5043128061927,1
62468,62468,24435,1834.565218236728,1
62469,62469,24436,1815.8490362031669,1
62470,62470,24437,1797.4387067702673,1
62471,62471,24438,1779.3437236554287,1
62472,62472,24439,1761.5738046496847,1
62473,62473,24440,1744.1388853941544,1
62474,62474,24441,1727.0491115946768,1
62475,62475,24442,1710.3148295492153,1
62476,62476,24443,1693.9465748635519,1
62477,62477,24444,1677.9550592336966,1
62478,62478,24445,1660.2098151194034,1
62479,62479,24446,1641.8815962973918,1
62480,62480,24447,1623.9007735392395,1
62481,62481,24448,1606.2790132298346,1
62482,62482,24449,1588.977000910075,1
62483,62483,24450,1571.7752713721432,1
62484,62484,24451,1554.9221976792444,1
62485,62485,24452,1538.4695570515291,1
62486,62486,24453,1522.4303317764675,1
62487,62487,24454,1506.8177236320525,1
62488,62488,24455,1491.6451285042158,1
62489,62489,24456,1476.9261073354464,1
62490,62490,24457,1462.6743532542407,1
62491,62491,24458,1448.903654770181,1
62492,62492,24459,1435.5473896820333,1
62493,62493,24460,1422.3929374943314,1
62494,62494,24461,1409.7418574354047,1
62495,62495,24462,1397.6203134532282,1
62496,62496,24463,1386.042198689771,1
62497,62497,24464,1375.0212407524646,1
62498,62498,24465,1364.57093934032,1
62499,62499,24466,1354.704500791149,1
62500,62500,24467,1345.433337636645,1
62501,62501,24468,1336.4243728558672,1
62502,62502,24469,1327.4154080750825,1
62503,62503,24470,1318.5868737255514,1
62504,62504,24471,1310.3681716972521,1
62505,62505,24472,1302.7886041998813,1
62506,62506,24473,1295.8519856078524,1
62507,62507,24474,1289.1526342856305,1
62508,62508,24475,1282.6351900296338,1
62509,62509,24476,1276.7666808510785,1
62510,62510,24477,1271.5790514005032,1
62511,62511,24478,1267.080664594693,1
62512,62512,24479,1263.2788833899085,1
62513,62513,24480,1260.180012477574,1
62514,62514,24481,1257.789247241804,1
62515,62515,24482,1256.110630918403,1
62516,62516,24483,1255.147020765039,1
62517,62517,24484,1246.4499051607816,1
62518,62518,24485,1237.532341111637,1
62519,62519,24486,1229.2824022653122,1
62520,62520,24487,1221.713613635006,1
62521,62521,24488,1214.8387065627405,1
62522,62522,24489,1208.6695214925214,1
62523,62523,24490,1203.2169136971472,1
62524,62524,24491,3440.246143898663,1
62525,62525,24492,3414.0113792501925,1
62526,62526,24493,3387.8391143456,1
62527,62527,24494,3361.7308089331245,1
62528,62528,24495,3335.687964838789,1
62529,62529,24496,3309.712127332304,1
62530,62530,24497,3283.804886537978,1
62531,62531,24498,3257.9678788918236,1
62532,62532,24499,3232.2027886460137,1
62533,62533,24500,3206.511349421868,1
62534,62534,24501,3180.8953458124706,1
62535,62535,24502,3155.356615036027,1
62536,62536,24503,3129.897048641025,1
62537,62537,24504,3104.51859426417,1
62538,62538,24505,3079.222877681216,1
62539,62539,24506,3053.9617428315582,1
62540,62540,24507,3028.7006079818925,1
62541,62541,24508,3003.4411192420093,1
62542,62542,24509,2978.2410497287706,1
62543,62543,24510,2953.130702123659,1
62544,62544,24511,2928.112384687653,1
62545,62545,24512,2903.188476640306,1
62546,62546,24513,2878.361430472709,1
62547,62547,24514,2853.6337743250697,1
62548,62548,24515,2829.008114428905,1
62549,62549,24516,2804.487137613655,1
62550,62550,24517,2780.0736138772063,1
62551,62551,24518,2755.7703990195037,1
62552,62552,24519,2731.580437338055,1
62553,62553,24520,2707.506764383756,1
62554,62554,24521,2683.552509774989,1
62555,62555,24522,2659.720900067427,1
62556,62556,24523,2635.396937791856,1
62557,62557,24524,2610.34787567498,1
62558,62558,24525,2585.4042322930977,1
62559,62559,24526,2560.569088440546,1
62560,62560,24527,2535.845631933346,1
62561,62561,24528,2511.2371615029942,1
62562,62562,24529,2486.747090805939,1
62563,62563,24530,2462.3789525477155,1
62564,62564,24531,2438.136402719948,1
62565,62565,24532,2414.023224947588,1
62566,62566,24533,2390.043334942808,1
62567,62567,24534,2366.20078506088,1
62568,62568,24535,2342.499768952157,1
62569,62569,24536,2318.9446263028985,1
62570,62570,24537,2295.539847656161,1
62571,62571,24538,2272.2900793022573,1
62572,62572,24539,2249.2001282263973,1
62573,62573,24540,2226.2749670990397,1
62574,62574,24541,2203.51973929212,1
62575,62575,24542,2180.939763901836,1
62576,62576,24543,2158.5405407558087,1
62577,62577,24544,2136.3277553794424,1
62578,62578,24545,2114.307283892942,1
62579,62579,24546,2092.485197806889,1
62580,62580,24547,2070.867768680347,1
62581,62581,24548,2049.4614726013524,1
62582,62582,24549,2028.272994445148,1
62583,62583,24550,2007.3092318608194,1
62584,62584,24551,1986.577298931974,1
62585,62585,24552,1966.0845294518847,1
62586,62586,24553,1945.838479748056,1
62587,62587,24554,1925.8469309855368,1
62588,62588,24555,1906.117890872596,1
62589,62589,24556,1886.65959468654,1
62590,62590,24557,1867.4805055317083,1
62591,62591,24558,1848.5893137360567,1
62592,62592,24559,1829.99336515244,1
62593,62593,24560,1811.296843418812,1
62594,62594,24561,1792.379370691433,1
62595,62595,24562,1773.725455304799,1
62596,62596,24563,1755.386046746474,1
62597,62597,24564,1737.3711046947371,1
62598,62598,24565,1719.690826208075,1
62599,62599,24566,1702.3556385374384,1
62600,62600,24567,1685.376190165331,1
62601,62601,24568,1668.7633399293634,1
62602,62602,24569,1652.5281440895965,1
62603,62603,24570,1636.6818412031714,1
62604,62604,24571,1618.1015963147406,1
62605,62605,24572,1599.8535314326687,1
62606,62606,24573,1581.9639275529798,1
62607,62607,24574,1564.4450818485516,1
62608,62608,24575,1547.179769908093,1
62609,62609,24576,1530.0606739955965,1
62610,62610,24577,1513.337769054395,1
62611,62611,24578,1497.0293051190447,1
62612,62612,24579,1481.1489720902105,1
62613,62613,24580,1465.7106858662673,1
62614,62614,24581,1450.7285589665769,1
62615,62615,24582,1436.2168669598325,1
62616,62616,24583,1422.1900105395882,1
62617,62617,24584,1408.6612045117615,1
62618,62618,24585,1395.373136090894,1
62619,62619,24586,1382.4748189011661,1
62620,62620,24587,1370.112061426906,1
62621,62621,24588,1358.299487167377,1
62622,62622,24589,1347.051570212081,1
62623,62623,24590,1336.3825682724644,1
62624,62624,24591,1326.3064520517808,1
62625,62625,24592,1316.8368314737618,1
62626,62626,24593,1307.8090176478527,1
62627,62627,24594,1298.800052867077,1
62628,62628,24595,1289.8546377475895,1
62629,62629,24596,1281.4516722665905,1
62630,62630,24597,1273.7000393305784,1
62631,62631,24598,1266.6116974142442,1
62632,62632,24599,1259.9102217318145,1
62633,62633,24600,1253.2994645984145,1
62634,62634,24601,1247.2929385640718,1
62635,62635,24602,1241.9822064832174,1
62636,62636,24603,1237.3762272849942,1
62637,62637,24604,1233.4828959005358,1
62638,62638,24605,1230.308977902826,1
62639,62639,24606,1227.8600521791648,1
62640,62640,24607,1226.1404627393008,1
62641,62641,24608,1225.1532806125408,1
62642,62642,24609,1217.9455821187153,1
62643,62643,24610,1208.8177572423494,1
62644,62644,24611,1200.3704842449065,1
62645,62645,24612,1192.618224189233,1
62646,62646,24613,1185.5746108491894,1
62647,62647,24614,1179.252342423849,1
62648,62648,24615,1173.6630761568938,1
62649,62649,24616,3478.7205334545533,1
62650,62650,24617,3452.256757096511,1
62651,62651,24618,3425.851264132566,1
62652,62652,24619,3399.5054127032768,1
62653,62653,24620,3373.2206002630573,1
62654,62654,24621,3346.998264875445,1
62655,62655,24622,3320.839886552712,1
62656,62656,24623,3294.7469886411022,1
62657,62657,24624,3268.7211392530544,1
62658,62658,24625,3242.7639527477118,1
62659,62659,24626,3216.87709126105,1
62660,62660,24627,3191.062266286939,1
62661,62661,24628,3165.321240310455,1
62662,62662,24629,3139.655828494693,1
62663,62663,24630,3114.067900422352,1
62664,62664,24631,3088.55938189329,1
62665,62665,24632,3063.1322567792017,1
62666,62666,24633,3037.7885689365253,1
62667,62667,24634,3012.51805360667,1
62668,62668,24635,2987.256918757004,1
62669,62669,24636,2961.9957839073436,1
62670,62670,24637,2936.752531374457,1
62671,62671,24638,2911.5934853736226,1
62672,62672,24639,2886.5269473202497,1
62673,62673,24640,2861.5553482576233,1
62674,62674,24641,2836.681195460224,1
62675,62675,24642,2811.907074960601,1
62676,62676,24643,2787.235654147193,1
62677,62677,24644,2762.6696844330077,1
62678,62678,24645,2738.2120039947627,1
62679,62679,24646,2713.865540581709,1
62680,62680,24647,2689.633314393005,1
62681,62681,24648,2665.5184410220354,1
62682,62682,24649,2641.524134465628,1
62683,62683,24650,2617.6537101954927,1
62684,62684,24651,2593.8804635600322,1
62685,62685,24652,2568.776921329797,1
62686,62686,24653,2543.779448748412,1
62687,62687,24654,2518.891203722972,1
62688,62688,24655,2494.1154561309195,1
62689,62689,24656,2469.455591993776,1
62690,62690,24657,2444.915117779656,1
62691,62691,24658,2420.497664833762,1
62692,62692,24659,2396.206993935183,1
62693,62693,24660,2372.04699997746,1
62694,62694,24661,2348.0217167693004,1
62695,62695,24662,2324.135321950604,1
62696,62696,24663,2300.3921420176644,1
62697,62697,24664,2276.796657449849,1
62698,62698,24665,2253.3535079283474,1
62699,62699,24666,2230.0674976357045,1
62700,62700,24667,2206.9436006226706,1
62701,62701,24668,2183.9869662265714,1
62702,62702,24669,2161.202924522759,1
62703,62703,24670,2138.5969917878197,1
62704,62704,24671,2116.174875950024,1
62705,62705,24672,2093.942481999036,1
62706,62706,24673,2071.905917323097,1
62707,62707,24674,2050.071496937765,1
62708,62708,24675,2028.4457485658409,1
62709,62709,24676,2007.0354175233224,1
62710,62710,24677,1985.8474713610813,1
62711,62711,24678,1964.889104206491,1
62712,62712,24679,1944.1677407434704,1
62713,62713,24680,1923.691039763339,1
62714,62714,24681,1903.466897212541,1
62715,62715,24682,1883.5034486568168,1
62716,62716,24683,1863.8090710746926,1
62717,62717,24684,1844.3923838864914,1
62718,62718,24685,1825.262249118377,1
62719,62719,24686,1806.4277705944573,1
62720,62720,24687,1787.8823066774235,1
62721,62721,24688,1769.0893740328797,1
62722,62722,24689,1750.2051528325974,1
62723,62723,24690,1731.6166606145182,1
62724,62724,24691,1713.351814903691,1
62725,62725,24692,1695.421075706496,1
62726,62726,24693,1677.8351546757415,1
62727,62727,24694,1660.605006791732,1
62728,62728,24695,1643.741820024595,1
62729,62729,24696,1627.2570028160162,1
62730,62730,24697,1611.1621692212625,1
62731,62731,24698,1594.5313969117758,1
62732,62732,24699,1576.0104446921314,1
62733,62733,24700,1557.8470617554087,1
62734,62734,24701,1540.0538996610571,1
62735,62735,24702,1522.6413920291407,1
62736,62736,24703,1505.3864259335144,1
62737,62737,24704,1488.3863169632934,1
62738,62738,24705,1471.8014015695983,1
62739,62739,24706,1455.6458713577665,1
62740,62740,24707,1439.9341790302735,1
62741,62741,24708,1424.6810088852399,1
62742,62742,24709,1409.901242717709,1
62743,62743,24710,1395.6099209147296,1
62744,62744,24711,1381.822198582109,1
62745,62745,24712,1368.4658853713518,1
62746,62746,24713,1355.323262248155,1
62747,62747,24714,1342.7105351350508,1
62748,62748,24715,1330.654732503638,1
62749,62749,24716,1319.1711235112766,1
62750,62750,24717,1308.2747758317735,1
62751,62751,24718,1297.9804794562015,1
62752,62752,24719,1288.3026666979406,1
62753,62753,24720,1279.1936624416235,1
62754,62754,24721,1270.1846976608529,1
62755,62755,24722,1261.1814419350285,1
62756,62756,24723,1252.5861372844556,1
62757,62757,24724,1244.6547445589356,1
62758,62758,24725,1237.400030301012,1
62759,62759,24726,1230.6678091798058,1
62760,62760,24727,1223.9959416712393,1
62761,62761,24728,1217.8448964694926,1
62762,62762,24729,1212.405179173165,1
62763,62763,24730,1207.686401809277,1
62764,62764,24731,1203.6970431733073,1
62765,62765,24732,1200.4443753765884,1
62766,62766,24733,1197.9343992900501,1
62767,62767,24734,1196.1717901838088,1
62768,62768,24735,1195.1598546891805,1
62769,62769,24736,1189.5148237555036,1
62770,62770,24737,1180.167125942769,1
62771,62771,24738,1171.5132839101495,1
62772,62772,24739,1163.5687790585785,1
62773,62773,24740,1156.3482316420946,1
62774,62774,24741,1149.8652799540155,1
62775,62775,24742,1144.1324622899456,1
62776,62776,24743,3491.3721852866393,1
62777,62777,24744,3464.74528691986,1
62778,62778,24745,3438.17394415605,1
62779,62779,24746,3411.659455061972,1
62780,62780,24747,3385.203155551219,1
62781,62781,24748,3358.806420649174,1
62782,62782,24749,3332.4706658025207,1
62783,62783,24750,3306.197348234748,1
62784,62784,24751,3279.9879683490694,1
62785,62785,24752,3253.8440711802464,1
62786,62786,24753,3227.76724789676,1
62787,62787,24754,3201.7591373548394,1
62788,62788,24755,3175.8214277058123,1
62789,62789,24756,3149.955858058263,1
62790,62790,24757,3124.1642201964587,1
62791,62791,24758,3098.448360356508,1
62792,62792,24759,3072.8101810616467,1
62793,62793,24760,3047.2516430180644,1
62794,62794,24761,3021.7747670725685,1
62795,62795,24762,2996.381636233385,1
62796,62796,24763,2971.0743977552697,1
62797,62797,24764,2945.8132295331225,1
62798,62798,24765,2920.5520946834563,1
62799,62799,24766,2895.2911961985524,1
62800,62800,24767,2870.082281803204,1
62801,62801,24768,2844.9663438881885,1
62802,62802,24769,2819.945866748574,1
62803,62803,24770,2795.023414021466,1
62804,62804,24771,2770.201631373437,1
62805,62805,24772,2745.483249265946,1
62806,62806,24773,2720.871085798763,1
62807,62807,24774,2696.368049631129,1
62808,62808,24775,2671.977142979974,1
62809,62809,24776,2647.701464694097,1
62810,62810,24777,2623.5442134027608,1
62811,62811,24778,2599.508690736569,1
62812,62812,24779,2575.598304617937,1
62813,62813,24780,2551.816572617757,1
62814,62814,24781,2527.234399709979,1
62815,62815,24782,2502.1815928096908,1
62816,62816,24783,2477.238732079294,1
62817,62817,24784,2452.409172228813,1
62818,62818,24785,2427.6963896562925,1
62819,62819,24786,2403.1039870693025,1
62820,62820,24787,2378.635698249433,1
62821,62821,24788,2354.2953929583155,1
62822,62822,24789,2330.08708198276,1
62823,62823,24790,2306.0149223153603,1
62824,62824,24791,2282.0832224656715,1
62825,62825,24792,2258.2964478955123,1
62826,62826,24793,2234.659226570277,1
62827,62827,24794,2211.176354616216,1
62828,62828,24795,2187.852802071483,1
62829,62829,24796,2164.6937187163967,1
62830,62830,24797,2141.70443996561,1
62831,62831,24798,2118.8904928019747,1
62832,62832,24799,2096.257601728561,1
62833,62833,24800,2073.811694711688,1
62834,62834,24801,2051.558909083809,1
62835,62835,24802,2029.5055973707806,1
62836,62836,24803,2007.6583330032813,1
62837,62837,24804,1986.023915867002,1
62838,62838,24805,1964.609377640727,1
62839,62839,24806,1943.4219868654532,1
62840,62840,24807,1922.469253681383,1
62841,62841,24808,1901.7589341629075,1
62842,62842,24809,1881.2990341746906,1
62843,62843,24810,1861.0978126645596,1
62844,62844,24811,1841.163784301383,1
62845,62845,24812,1821.5057213583425,1
62846,62846,24813,1802.1326547342069,1
62847,62847,24814,1783.0538739975148,1
62848,62848,24815,1764.2789263310174,1
62849,62849,24816,1745.7712482038735,1
62850,62850,24817,1726.8819046483911,1
62851,62851,24818,1708.0434261248495,1
62852,62852,24819,1689.5237577034286,1
62853,62853,24820,1671.3374016518362,1
62854,62854,24821,1653.4953560492115,1
62855,62855,24822,1636.0088859148377,1
62856,62856,24823,1618.8895135580767,1
62857,62857,24824,1602.1490066233866,1
62858,62858,24825,1585.799363646077,1
62859,62859,24826,1569.8527969387135,1
62860,62860,24827,1552.3809202397242,1
62861,62861,24828,1533.9377652191765,1
62862,62862,24829,1515.863982554791,1
62863,62863,24830,1498.1729405005758,1
62864,62864,24831,1480.8441610302089,1
62865,62865,24832,1463.6244237525775,1
62866,62866,24833,1446.7556776953534,1
62867,62867,24834,1430.31728231271,1
62868,62868,24835,1414.324243312365,1
62869,62869,24836,1398.7918366789859,1
62870,62870,24837,1383.735574269321,1
62871,62871,24838,1369.17116411248,1
62872,62872,24839,1355.1144651931806,1
62873,62873,24840,1341.5797002044148,1
62874,62874,24841,1328.2942691627472,1
62875,62875,24842,1315.422404196565,1
62876,62876,24843,1303.1141689943922,1
62877,62877,24844,1291.385679572768,1
62878,62878,24845,1280.252869310315,1
62879,62879,24846,1269.7314067742707,1
62880,62880,24847,1259.836608977784,1
62881,62881,24848,1250.5783072371785,1
62882,62882,24849,1241.5693424563958,1
62883,62883,24850,1232.560377675625,1
62884,62884,24851,1223.7751730950904,1
62885,62885,24852,1215.655821406616,1
62886,62886,24853,1208.2269976935916,1
62887,62887,24854,1201.425396629617,1
62888,62888,24855,1194.7269907794814,1
62889,62889,24856,1188.4244650486294,1
62890,62890,24857,1182.8494560827448,1
62891,62891,24858,1178.0122929682734,1
62892,62892,24859,1173.9220966544135,1
62893,62893,24860,1170.586697191891,1
62894,62894,24861,1168.0125608364594,1
62895,62895,24862,1166.20472855364,1
62896,62896,24863,1165.1667672612339,1
62897,62897,24864,1161.1630337165238,1
62898,62898,24865,1151.5852205076658,1
62899,62899,24866,1142.7149466571345,1
62900,62900,24867,1134.5688073164822,1
62901,62901,24868,1127.16250281735,1
62902,62902,24869,1120.510703643388,1
62903,62903,24870,1114.6269179422004,1
62904,62904,24871,3477.706584738902,1
62905,62905,24872,3450.974247451942,1
62906,62906,24873,3424.296047893155,1
62907,62907,24874,3397.6732613152885,1
62908,62908,24875,3371.1072005643846,1
62909,62909,24876,3344.599217355829,1
62910,62910,24877,3318.150703596419,1
62911,62911,24878,3291.763092754032,1
62912,62912,24879,3265.437861276458,1
62913,62913,24880,3239.1765300609886,1
62914,62914,24881,3212.9806659763976,1
62915,62915,24882,3186.8518834389397,1
62916,62916,24883,3160.791846044041,1
62917,62917,24884,3134.802268255317,1
62918,62918,24885,3108.884917152589,1
